time,E,N,U
1733985413.000000,-2.470913,2.837963,15.495009
1733985414.000000,-1.820886,2.954639,14.249808
1733985415.000000,-0.587166,2.435046,13.466519
1733985416.000000,-1.021468,2.545064,12.869577
1733985417.000000,-1.128941,2.650981,12.688371
1733985418.000000,-1.041699,2.682632,12.309306
1733985419.000000,-1.252872,2.671383,11.684667
1733985422.000000,-0.851620,0.546117,12.101396
1733985423.000000,0.019581,-0.225972,13.371768
1733985424.000000,0.150543,1.107917,13.972995
1733985425.000000,-0.954195,2.401355,14.258823
1733985426.000000,-1.696499,3.488200,14.234197
1733985427.000000,-1.733876,4.017259,14.286293
1733985428.000000,-3.321258,4.568710,15.575657
1733985429.000000,-4.091483,4.543460,17.144646
1733985430.000000,-3.386537,4.861491,18.910386
1733985431.000000,-3.568389,4.317038,20.696179
1733985432.000000,-1.184953,2.211146,20.928747
1733985433.000000,-0.950145,1.821789,21.620071
1733985434.000000,-0.157426,0.292145,22.210284
1733985435.000000,-1.630164,0.296638,22.954162
1733985436.000000,-2.661194,0.838458,23.787883
1733985437.000000,-2.475697,1.411843,24.331727
1733985438.000000,-1.480001,0.864955,24.320706
1733985439.000000,-1.550699,1.038521,23.427345
1733985440.000000,-1.335878,1.197869,22.701032
1733985441.000000,-2.813989,1.545008,21.845227
1733985442.000000,-2.508060,1.357434,20.890656
1733985443.000000,-2.080217,0.983588,20.205649
1733985444.000000,-1.470038,0.885066,19.183730
1733985445.000000,0.194754,0.485310,17.564232
1733985446.000000,0.447626,1.312539,15.185809
1733985447.000000,0.473088,1.959094,12.901195
1733985448.000000,0.468683,2.493754,10.904403
1733985449.000000,0.438350,2.757471,9.172504
1733985450.000000,0.439170,2.753089,7.905745
1733985451.000000,0.405282,3.002785,6.976957
1733985452.000000,-0.024598,3.211989,6.036228
1733985453.000000,0.048861,2.911809,5.574308
1733985454.000000,-0.303021,3.219978,5.316035
1733985455.000000,-1.286816,3.647942,5.569775
1733985456.000000,-2.605664,4.205855,5.863023
1733985457.000000,-3.707868,4.384356,6.375954
1733985458.000000,-4.232135,4.697852,6.825096
1733985459.000000,-5.079497,4.831404,7.522416
1733985460.000000,-5.267397,4.849591,7.672187
1733985461.000000,-4.925263,4.874049,8.285941
1733985462.000000,-5.346850,5.130721,8.592513
1733985463.000000,-5.305080,5.110481,8.868539
1733985464.000000,-5.603576,5.054363,9.156534
1733985465.000000,-5.741024,5.240935,9.182064
1733985466.000000,-5.770711,5.628229,8.944442
1733985467.000000,-6.079168,5.999129,8.635225
1733985468.000000,-6.990996,6.735531,7.939760
1733985469.000000,-7.058703,6.805876,7.714311
1733985470.000000,-6.832759,6.581469,7.859370
1733985471.000000,-6.691463,6.339468,8.085041
1733985472.000000,-6.446410,6.078778,8.364212
1733985473.000000,-5.885676,5.692626,8.771340
1733985474.000000,-4.681138,5.313275,9.429404
1733985475.000000,-3.907795,4.818355,10.009820
1733985476.000000,-3.895097,4.351309,10.392983
1733985477.000000,-3.962469,3.909719,10.933151
1733985478.000000,-3.614640,3.654089,11.488298
1733985479.000000,-3.515673,3.813398,11.915630
1733985480.000000,-2.847707,3.685747,12.376333
1733985483.000000,-2.635833,2.768648,13.281792
1733985484.000000,-2.478428,2.130084,13.524565
1733985485.000000,-2.220260,1.861638,13.674031
1733985486.000000,-2.029425,1.851823,13.783416
1733985487.000000,-2.215104,2.094894,13.890481
1733985488.000000,-1.884212,2.248346,14.133117
1733985489.000000,-1.827301,2.214222,14.537947
1733985490.000000,-1.707787,2.050147,15.104696
1733985491.000000,-1.620635,1.831654,15.755994
1733985492.000000,-1.726822,1.548826,16.358199
1733985493.000000,-1.247281,1.316039,17.053780
1733985494.000000,-0.644891,1.086773,17.908306
1733985495.000000,-0.600197,0.172655,18.720043
1733985496.000000,2.317364,0.943668,19.706862
1733985497.000000,4.378207,0.715203,21.076189
1733985498.000000,6.758008,0.044566,22.606901
1733985499.000000,5.864441,-0.255409,22.769207
1733985500.000000,5.359791,-0.421961,22.771844
1733985501.000000,4.072035,-0.254391,22.451764
1733985502.000000,4.100375,-0.139317,22.524996
1733985503.000000,3.993788,0.156078,22.474200
1733985504.000000,3.677452,0.241416,22.491636
1733985505.000000,2.690705,0.238520,22.270543
1733985506.000000,1.518940,0.280594,22.165590
1733985507.000000,0.597886,0.331854,22.188762
1733985508.000000,-0.222955,0.462886,22.349355
1733985509.000000,-0.698231,0.588202,22.697793
1733985510.000000,-1.775888,0.690910,22.951510
1733985511.000000,-3.535105,0.598540,23.038077
1733985512.000000,-3.724648,1.384404,23.342678
1733985513.000000,-4.900697,0.766451,23.803560
1733985514.000000,-4.936509,1.205670,23.859620
1733985515.000000,-4.659070,2.228592,23.563092
1733985516.000000,-4.362610,2.926270,23.205448
1733985517.000000,-4.368236,3.126290,22.907523
1733985518.000000,-4.501800,3.235196,22.708217
1733985519.000000,-4.541920,3.075623,22.564756
1733985520.000000,-6.287127,3.315676,22.074792
1733985521.000000,-5.256111,2.873148,22.717963
1733985522.000000,-4.155440,2.229610,23.347856
1733985523.000000,-3.666196,1.605991,23.567993
1733985524.000000,-4.553759,0.608650,23.353225
1733985525.000000,-4.042426,0.549317,22.868113
1733985526.000000,-3.612680,0.348229,22.432685
1733985527.000000,-3.312322,0.281901,21.884819
1733985528.000000,-2.665208,0.384783,21.522117
1733985529.000000,-1.777607,0.658235,21.271703
1733985530.000000,-1.016042,0.898806,21.229431
1733985531.000000,-0.984914,0.818428,21.083936
1733985532.000000,-0.703562,0.666192,21.094457
1733985533.000000,-0.483606,0.559250,21.091195
1733985534.000000,-0.512477,0.471522,20.924403
1733985535.000000,-0.896126,0.169362,20.699432
1733985536.000000,-1.265562,0.001752,20.138545
1733985537.000000,-1.733319,-0.168103,19.514264
1733985538.000000,-3.136584,-0.820393,18.801138
1733985539.000000,-4.122280,-0.704587,17.828834
1733985540.000000,-4.717930,-0.339911,17.138234
1733985542.000000,-4.771488,1.262154,16.465635
1733985543.000000,-6.565114,1.131605,16.503567
1733985544.000000,-7.312925,1.608254,16.683031
1733985545.000000,-6.532131,1.988756,17.350619
1733985546.000000,-5.535052,2.347519,18.083236
1733985547.000000,-4.962702,2.434365,18.798888
1733985548.000000,-3.858325,2.422854,19.674813
1733985549.000000,-2.792671,2.452435,20.304398
1733985550.000000,-1.487136,2.357078,20.987767
1733985551.000000,-0.871291,2.067405,21.385800
1733985552.000000,-1.143697,1.781184,21.134486
1733985553.000000,-1.666955,1.490407,20.427677
1733985554.000000,-1.978800,1.190046,19.616812
1733985555.000000,-2.170526,1.158018,18.799742
1733985556.000000,-2.321692,1.200923,17.989413
1733985557.000000,-2.269259,1.420256,17.225801
1733985558.000000,-3.413452,0.821678,16.149599
1733985559.000000,-3.041458,1.160124,15.083541
1733985560.000000,-3.250320,1.474957,14.054850
1733985561.000000,-3.468148,1.731105,13.040036
1733985562.000000,-3.757594,2.031940,11.986020
1733985563.000000,-4.199743,2.794738,10.546710
1733985564.000000,-4.122181,3.264240,9.300329
1733985565.000000,-3.903597,3.461634,8.028642
1733985566.000000,-3.871126,3.453843,6.800491
1733985567.000000,-0.895768,3.218465,6.433968
1733985568.000000,-3.369935,3.460397,4.178054
1733985569.000000,-3.049883,3.499326,3.689918
1733985570.000000,-3.276446,3.637239,3.442159
1733985571.000000,-2.746824,3.355358,3.946302
1733985572.000000,-2.203281,3.204936,4.668463
1733985573.000000,-1.760857,3.101859,5.218565
1733985574.000000,-2.624715,2.846212,5.627938
1733985575.000000,-2.503133,2.670814,6.312571
1733985576.000000,-1.838752,2.519280,6.920366
1733985577.000000,-1.103091,2.338181,7.296331
1733985578.000000,-0.696010,2.501989,7.461400
1733985579.000000,-1.017496,2.498557,7.614323
1733985580.000000,-1.108715,2.506706,7.785375
1733985581.000000,-1.016945,2.398111,7.436732
1733985582.000000,-0.787648,3.066822,7.250304
1733985583.000000,-0.439540,3.401177,7.114565
1733985584.000000,0.000628,3.843745,7.168921
1733985585.000000,0.127817,4.140510,7.358918
1733985586.000000,-0.089463,3.874226,7.785445
1733985587.000000,-0.350683,3.710922,8.259670
1733985588.000000,-0.503107,3.866445,8.943477
1733985589.000000,-0.726757,4.439772,9.352366
1733985590.000000,-1.163641,3.973492,10.285459
1733985591.000000,-1.096722,3.952410,11.201399
1733985592.000000,-1.349186,3.686003,11.930397
1733985593.000000,-1.975659,3.459042,12.726799
1733985594.000000,-2.064128,3.647996,13.629963
1733985595.000000,-2.639207,3.691310,14.454984
1733985596.000000,-2.677720,1.460954,15.260140
1733985597.000000,-2.759781,1.519342,15.684986
1733985598.000000,-2.880407,2.371945,16.081160
1733985599.000000,-2.729789,2.622245,16.402183
1733985600.000000,-5.025166,5.259140,16.425189
