time,E,N,U
1733985192.000000,-1.045281,2.005866,25.655673
1733985193.000000,-0.647595,1.504245,28.921343
1733985194.000000,-0.513644,1.080563,29.215629
1733985195.000000,-0.153157,1.590911,24.984571
1733985196.000000,0.401990,1.759634,23.795521
1733985197.000000,1.284882,1.448555,24.461008
1733985198.000000,1.631034,1.540573,26.178290
1733985199.000000,1.543264,1.877555,24.264503
1733985200.000000,1.354575,2.267120,22.435247
1733985201.000000,1.919572,2.132963,24.169523
1733985202.000000,2.501497,2.038899,26.925278
1733985203.000000,2.148959,2.070422,27.291613
1733985204.000000,1.911177,1.673918,27.658100
1733985205.000000,0.906952,2.567071,24.917195
1733985206.000000,1.853620,2.152488,26.617957
1733985207.000000,1.481844,0.958647,37.028524
1733985208.000000,3.932023,0.660024,35.575754
1733985209.000000,4.040708,0.829318,35.274447
1733985210.000000,5.935176,0.098879,38.445632
1733985211.000000,5.477474,-0.384943,38.804220
1733985212.000000,5.770309,-0.504100,39.127492
1733985213.000000,4.965016,0.057691,36.440824
1733985214.000000,3.953528,0.748557,34.630937
1733985215.000000,3.404401,0.807193,33.276029
1733985216.000000,2.078147,2.162901,27.763099
1733985217.000000,1.692600,1.396265,31.046622
1733985218.000000,2.500893,0.874201,32.021410
1733985219.000000,2.428295,0.958921,30.790124
1733985220.000000,2.176452,1.029993,28.690818
1733985221.000000,1.472044,1.710076,24.848929
1733985222.000000,1.428806,1.758702,23.959218
1733985223.000000,1.133809,1.991824,23.225825
1733985224.000000,0.494819,2.718210,20.530629
1733985225.000000,0.312033,2.776447,19.093922
1733985226.000000,0.646908,2.667149,19.772339
1733985227.000000,0.709516,2.722753,20.156276
1733985228.000000,0.798947,3.089126,19.137611
1733985229.000000,0.430592,3.293061,18.274995
1733985230.000000,0.268798,3.325488,18.000682
1733985231.000000,0.742668,2.953316,19.203383
1733985232.000000,0.752471,2.952495,19.433789
1733985233.000000,0.667436,2.808443,18.981442
1733985234.000000,0.678400,2.899075,19.321528
1733985235.000000,0.744112,2.731499,20.034295
1733985236.000000,1.035573,2.617178,21.193469
1733985237.000000,1.217916,2.094958,21.921985
1733985238.000000,1.234353,2.171071,21.676321
1733985239.000000,0.958514,2.448678,20.761822
1733985240.000000,0.822675,2.546163,20.560263
1733985242.000000,0.974747,2.099251,20.870771
1733985243.000000,1.841202,1.429024,23.139953
1733985244.000000,1.557443,1.818061,22.616536
1733985245.000000,0.600342,2.570345,19.720635
1733985246.000000,0.592115,2.687537,20.011767
1733985247.000000,0.795178,3.120594,20.346509
1733985248.000000,0.746847,3.455217,20.717136
1733985249.000000,0.695604,3.802937,21.553942
1733985250.000000,0.795421,4.439262,21.747610
1733985251.000000,1.521209,4.637613,23.402908
1733985252.000000,3.731662,4.405135,27.310766
1733985253.000000,4.276448,3.170195,30.599025
1733985254.000000,5.907742,2.029495,34.876245
1733985255.000000,3.518575,1.318742,31.478172
1733985256.000000,3.233873,2.054080,29.251177
1733985257.000000,1.922809,3.626948,26.284593
1733985258.000000,1.124704,4.480347,23.479787
1733985259.000000,0.843417,4.490965,24.329727
1733985260.000000,0.524337,4.659233,23.612043
1733985261.000000,0.320841,4.916332,22.881197
1733985262.000000,0.025700,4.905331,21.945674
1733985263.000000,-0.219696,5.038698,21.199752
1733985264.000000,-0.408852,4.993318,21.849821
1733985265.000000,0.929027,2.416812,20.847486
1733985266.000000,0.890041,2.524965,20.706957
1733985267.000000,1.795376,3.006255,22.620761
1733985268.000000,1.737087,2.782088,22.247679
1733985269.000000,1.455373,2.850997,21.834666
1733985270.000000,1.281976,2.719855,20.956573
1733985271.000000,1.083807,2.763283,20.257460
1733985272.000000,0.942751,2.880569,19.757566
1733985273.000000,0.760186,2.836256,19.407572
1733985274.000000,0.703515,2.805207,19.242335
1733985275.000000,0.590127,2.815810,18.953467
1733985276.000000,0.578509,2.979136,19.010558
1733985277.000000,0.539340,2.943778,19.106493
1733985278.000000,0.358246,2.860730,19.133536
1733985279.000000,0.295884,2.845444,19.081735
1733985280.000000,-0.047770,2.595381,18.584853
1733985281.000000,0.252510,2.839373,19.510333
1733985282.000000,0.123845,2.792263,20.284831
1733985283.000000,-0.301722,3.000464,20.525712
1733985284.000000,-0.418413,2.990397,21.621839
