epoch,split,week,tow,time_gps_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,ref_sys_id,cb_m,cd_mps,inter_gnss_m,ibb_m,used_obs,rejected_obs,pdop,r_inflation,gt_lat_deg,gt_lon_deg,gt_h_m,pred_lat_deg,pred_lon_deg,pred_h_m,enu_e_m,enu_n_m,enu_u_m,enu_3d_m,init_ok
2322,test,2206,381659.000443799,1334570459.00044,-2399819.311096288,5383443.806682794,2429050.2395000895,0.0,0.0,0.0,0,-133056.06290328762,-574.3216813801783,2:1.183246;3:6.506893;6:25.051722,,15,0,2.63022240067417,1.0,22.53300759683,114.026268700011,-6.98815218947292,22.533165719074756,114.02624791970484,1.439590728841722,-2.137705953221726,17.5100718152286,8.427718397564718,19.549906370761814,1
2323,test,2206,381660.000445664,1334570460.00045,-2399819.0809140196,5383444.01858892,2429049.414282256,0.0,0.0,0.0,0,-133630.3794589971,-574.321470526019,2:1.186251;3:6.508556;6:25.052318,,15,0,2.065698968893783,1.0,22.5329969982089,114.026267999985,-6.92542494315102,22.533158490504064,114.02624503730243,1.2155578499659896,-2.362210818700429,17.88326235791247,8.140957151194751,19.790560776579913,1
2324,test,2206,381661.000447586,1334570461.00045,-2399818.5095284623,5383445.119794689,2429048.1479491536,0.0,0.0,0.0,0,-134203.75937177014,-574.3101661966787,2:1.186444;3:6.504823;6:25.059042,,15,0,2.065566341187241,1.0,22.5329880937395,114.026267798345,-6.95456064835729,22.533145252492915,114.02623560573585,1.4444059636443853,-3.3117097442062233,17.403377312026755,8.398941885828703,19.605794758085324,1
2325,test,2206,381662.000449525,1334570462.00045,-2399818.327960841,5383445.221698835,2429046.8331459993,0.0,0.0,0.0,0,-134778.04180643623,-574.3093250245348,2:1.186842;3:6.506637;6:25.059778,,18,0,2.0967583416478393,1.0,22.5329795963165,114.026266097433,-6.6435353045213,22.53313421949977,114.02623359034062,0.9582371423020959,-3.3440611911815816,17.122593134960116,7.601748466054347,19.030305322219863,1
2326,test,2206,381663.000451411,1334570463.00045,-2399817.0490939715,5383446.61407652,2429044.777530475,0.0,0.0,0.0,0,-135351.30346377665,-574.2966434600804,2:1.185126;3:6.501522;6:25.063336,,20,0,1.7055187534356426,1.0,22.5329704938015,114.026264101434,-6.40341067693188,22.53311447462317,114.02621672489379,0.8641974488273263,-4.873707801215809,15.944084209252322,7.267586232415032,18.187486320240893,1
2327,test,2206,381664.000453356,1334570464.00045,-2399816.927943288,5383446.996631975,2429043.6167951943,0.0,0.0,0.0,0,-135925.75237546826,-574.2987694259444,2:1.182399;3:6.501345;6:25.063299,,17,0,2.4916210553037796,1.0,22.5329604985163,114.026263203003,-6.73653459489302,22.5331037545026,114.02621413513235,0.6965582808479667,-5.0476981864733315,15.863817332666116,7.433071047771499,18.231579814902023,1
2328,test,2206,381665.000455282,1334570465.00046,-2399816.76515883,5383447.471421513,2429042.2047163616,0.0,0.0,0.0,0,-136499.6952993165,-574.2940865744158,2:1.181963;3:6.498694;6:25.068919,,17,0,2.355517007799428,1.0,22.5329493920326,114.026263201762,-6.78102202957553,22.53309070506474,114.02621081066893,0.4947545677423477,-5.389564260719222,15.648658950329722,7.275755023362545,18.07939548281805,1
2329,test,2206,381666.000457133,1334570466.00046,-2399815.895751742,5383448.648478067,2429039.3572796923,0.0,0.0,0.0,0,-137072.8058915695,-574.2788746404544,2:1.177105;3:6.493073;6:25.075406,,20,0,1.7910919114515194,1.0,22.5329392969013,114.026263503572,-6.72727415614047,22.533064459279355,114.0261984328822,0.06961250957101583,-6.693937585848003,13.860174747285043,6.796868016834749,16.82589252511669,1
2330,test,2206,381667.000459036,1334570467.00046,-2399815.815362287,5383451.045453942,2429037.108775638,0.0,0.0,0.0,0,-137646.08537064394,-574.2686619939162,2:1.174293;3:6.482765;6:25.087766,,19,0,1.804305014177347,1.0,22.5329323989409,114.026270001243,-7.25515793315021,22.53303824158795,114.02618823219186,1.1998831750825047,-8.411730793072772,11.720758255328125,8.455024740142216,16.721866892526922,1
2331,test,2206,381668.000459707,1334570468.00046,-2399815.439787803,5383452.04432119,2429035.480333462,0.0,0.0,0.0,0,-138219.64930860602,-574.2601606358744,2:1.169757;3:6.477897;6:25.089928,,20,0,1.8326391843343082,1.0,22.5329250932441,114.026272799198,-7.75292365678946,22.533022030807285,114.02618094421553,1.2772721499204636,-9.449290082185957,10.734631758271117,9.030179731287625,16.913472382167377,1
2332,test,2206,381669.000462949,1334570469.00046,-2399814.6555992477,5383454.991780087,2429033.557663577,0.0,0.0,0.0,0,-138791.63881602147,-574.2339083817483,2:1.161074;3:6.470165;6:25.112871,,22,0,1.3558335732064382,1.0,22.5329199993419,114.026274699515,-8.07632763984928,22.53299778260561,114.02616231603413,2.7321368586272,-11.561098920559541,8.613534844549436,10.808448180072844,18.0187275585861,1
2333,test,2206,381670.000466143,1334570470.00047,-2399815.6830884907,5383458.248624512,2429031.982896767,0.0,0.0,0.0,0,-139364.88659219648,-574.2258652836365,2:1.165025;3:6.454157;6:25.126700,,23,0,1.3546333414647589,1.0,22.5329166992798,114.026277703054,-8.65137292963876,22.532972905751205,114.02615854854196,5.262652522884309,-12.257654621579961,6.224176060743492,13.914010627306876,19.55991196794816,1
2334,test,2206,381671.000466769,1334570471.00047,-2399816.0815998726,5383459.366948343,2429029.8156973454,0.0,0.0,0.0,0,-139937.89950057876,-574.2106127415999,2:1.155739;3:6.446728;6:25.144865,,21,0,1.6047384047036506,1.0,22.5329112021087,114.026278605776,-8.9088900029254,22.53295073297812,114.02615766058908,5.525473133660853,-12.441867298477252,4.377559816098842,14.434349497880513,19.55283962097077,1
2335,test,2206,381672.00046863,1334570472.00047,-2399816.563212314,5383459.895133867,2429028.044317995,0.0,0.0,0.0,0,-140511.64696608976,-574.2045638404768,2:1.151328;3:6.441957;6:25.135268,,18,0,2.248178071664966,1.0,22.5329074977833,114.026276997672,-8.77845277212532,22.532933609915098,114.02615984614773,5.473370253108442,-12.051607209456499,2.89160027889863,14.251810986310572,18.88694535634265,1
2336,test,2206,381673.000470332,1334570473.00047,-2399817.283097745,5383460.103008767,2429027.515376699,0.0,0.0,0.0,0,-141085.75990910674,-574.203613333204,2:1.149293;3:6.444856;6:25.133368,,18,0,1.8424333518187226,1.0,22.5329049973907,114.026276101852,-8.66161980624218,22.53292752668833,114.0261654149851,5.716770847328007,-11.386576153396373,2.4948453064945406,14.378380004555403,18.509894142210307,1
2337,test,2206,381674.000472488,1334570474.00047,-2399817.8339828053,5383460.606085275,2429026.4809678523,0.0,0.0,0.0,0,-141659.7332326569,-574.2009735418119,2:1.149255;3:6.448077;6:25.128672,,19,0,1.8600478270527812,1.0,22.5329025005121,114.026276102315,-8.57714233385577,22.532916532435284,114.02616831496478,5.9519549030810595,-11.08829844347347,1.5538660126337813,14.529087412743225,18.342825382254727,1
2338,test,2206,381675.000473074,1334570475.00047,-2399818.4985341784,5383460.820925279,2429026.054003996,0.0,0.0,0.0,0,-142233.81009376395,-574.1996427286481,2:1.149865;3:6.450973;6:25.130795,,18,0,1.8639983186031515,1.0,22.5328996995152,114.026277001143,-8.5367541594257,22.532911355750027,114.02617336494424,6.219501388259232,-10.66126210683045,1.2907876487615138,14.756246510206726,18.250354887911694,1
2339,test,2206,381676.000477581,1334570476.00048,-2399818.78908737,5383460.998152611,2429024.889019104,0.0,0.0,0.0,0,-142807.66380572887,-574.194664152723,2:1.147869;3:6.450111;6:25.130207,,18,0,1.8672282740585517,1.0,22.5328952967116,114.026278899116,-8.88065405683563,22.532900669091358,114.02617524320792,6.031846599653363,-10.663290150818897,0.5949283420869298,14.912491719989259,18.34235824182697,1
2340,test,2206,381677.000478243,1334570477.00048,-2399819.8138327515,5383461.709631896,2429022.5821618154,0.0,0.0,0.0,0,-143380.560278368,-574.1774947338515,2:1.142307;3:6.450917;6:25.145729,,20,0,1.638257939364701,1.0,22.5328902999526,114.026278499746,-8.74720906179982,22.53287773501673,114.0261815255713,6.133432752452791,-9.975928707659842,-1.3914081073492186,14.880633863752637,17.969096646425232,1
2341,test,2206,381678.000480128,1334570478.00048,-2399821.6362965666,5383461.930866075,2429020.9906231007,0.0,0.0,0.0,0,-143953.8541057534,-574.1658419576565,2:1.134333;3:6.449983;6:25.141790,,18,0,1.865496130265328,1.0,22.5328837959758,114.026276101852,-8.55341900303059,22.532861192960063,114.0261968308806,6.395551906898618,-8.154765829280013,-2.5030025527370356,14.948965205893508,17.21153067674156,1
2342,test,2206,381679.000481591,1334570479.00048,-2399822.2202287023,5383462.031268517,2429019.5559800845,0.0,0.0,0.0,0,-144527.52993532005,-574.1588432746984,2:1.131963;3:6.447464;6:25.136336,,15,0,1.8310174173379417,1.0,22.5328795004802,114.026275596419,-8.53408021302261,22.532848086545954,114.02620161799895,6.150081321597099,-7.610310744933587,-3.4787030521908546,14.684156041185151,16.900965747602946,1
2343,test,2206,381680.000482703,1334570480.00048,-2399823.6032069065,5383462.06229773,2429018.816637557,0.0,0.0,0.0,0,-145101.48518739696,-574.1563310186375,2:1.129507;3:6.447422;6:25.133116,,15,0,1.8519699198951256,1.0,22.5328751028111,114.026276499309,-8.87384714711053,22.532839873047386,114.02621377409424,6.413032750599086,-6.452671245234287,-3.901259688745049,15.286875436651965,17.045390989173985,1
2344,test,2206,381681.000483571,1334570481.00048,-2399825.0124144335,5383461.900899731,2429017.9001975562,0.0,0.0,0.0,0,-145675.31430169893,-574.15175151287,2:1.126404;3:6.446857;6:25.131120,,15,0,1.8469761307368366,1.0,22.5328712990275,114.026275996236,-9.21816367842645,22.532830753635082,114.0262269246695,6.455644643865526,-5.048092862749211,-4.489900441048836,15.67380473703029,17.067823600448396,1
2345,test,2206,381682.000484278,1334570482.00048,-2399826.3394705663,5383462.279120809,2429017.495380442,0.0,0.0,0.0,0,-146249.22643608242,-574.1495681622522,2:1.123820;3:6.447111;6:25.130322,,15,0,2.255200858614773,1.0,22.5328675987344,114.026278599185,-9.49602532151653,22.53282431182087,114.02623721010833,7.118663111701608,-4.257779991555402,-4.793490769114506,16.61468520093308,17.80881828017177,1
2346,test,2206,381683.000484902,1334570483.00048,-2399827.4302542214,5383462.193210663,2429016.7125351685,0.0,0.0,0.0,0,-146823.0666866852,-574.1453390248128,2:1.121597;3:6.444821;6:25.131326,,13,0,2.4191785200453886,1.0,22.5328668974341,114.02628240141,-9.76271714368417,22.532816516774634,114.02624723475216,7.156404419802129,-3.617667110199126,-5.579035764248799,16.91911808489865,18.178825928803217,1
2347,test,2206,381684.000485548,1334570484.00049,-2399827.707522996,5383462.49528782,2429016.551094964,0.0,0.0,0.0,0,-147397.26631172447,-574.1465365965795,2:1.121763;3:6.444905;6:25.131056,,10,0,2.8102412823575107,1.0,22.5328655981516,114.026284795739,-10.1468008898753,22.532813824759135,114.02624850092354,7.453654181212187,-3.7337232738863615,-5.733263993500292,17.60045138936277,18.883508535609835,1
2348,test,2206,381685.000486375,1334570485.00049,-2399828.4170888457,5383462.949510026,2429016.353714375,0.0,0.0,0.0,0,-147971.3184579987,-574.1462958609006,2:1.120735;3:6.442300;6:25.132287,,13,0,2.481821505522622,1.0,22.5328654981012,114.026289000126,-10.566197983968,22.532809742981435,114.0262530031112,8.028061075136065,-3.70308834130243,-6.174191730566833,18.59425498074572,19.939403829560124,1
2349,test,2206,381686.000487642,1334570486.00049,-2399828.805866519,5383463.075377383,2429016.105267206,0.0,0.0,0.0,0,-148545.45066552254,-574.1463631499246,2:1.120710;3:6.442366;6:25.132855,,13,0,2.4819832081731694,1.0,22.5328626980436,114.026292803829,-10.8366981259826,22.532806725079364,114.02625595674039,8.185247766785324,-3.7905373924864953,-6.198315450257457,19.021941738180942,20.362258117298506,1
2350,test,2206,381687.000489722,1334570487.00049,-2399829.6130567007,5383463.199822041,2429015.6890197624,0.0,0.0,0.0,0,-149119.67421919364,-574.1477635760804,2:1.119706;3:6.442039;6:25.132792,,14,0,2.3149161240963667,1.0,22.5328602958084,114.026298203146,-11.0488427476297,22.53280172252219,114.02626263091199,8.434284848161042,-3.65939069537687,-6.486269342719272,19.483123231574083,20.857970205760974,1
2351,test,2206,381688.000493038,1334570488.00049,-2399831.15236108,5383463.672712108,2429015.726186135,0.0,0.0,0.0,0,-149693.5577755367,-574.1458848052861,2:1.117091;3:6.438996;6:25.136714,,14,0,1.958120765110366,1.0,22.5328562008437,114.026308601308,-10.9839670942438,22.532798369009154,114.0262744261156,9.426364588551223,-3.5156747113497797,-6.404163738536599,20.410327483035747,21.678439746226566,1
2352,test,2206,381689.000497786,1334570489.0005,-2399833.094129799,5383464.398438731,2429016.2433764143,0.0,0.0,0.0,0,-150267.49999333077,-574.145632079508,2:1.115062;3:6.439326;6:25.140868,,16,0,1.8592965028893123,1.0,22.5328528037458,114.026320005902,-10.893944838811,22.532797653155317,114.02628879393039,10.967053138650954,-3.2108426808316812,-6.107250495210163,21.860994231103202,22.92402861856141,1
2353,test,2206,381689.999503518,1334570489.9995,-2399834.8859623545,5383464.603262646,2429016.236368938,0.0,0.0,0.0,0,148951.45737489272,-574.1459850887048,2:1.112640;3:6.439399;6:25.142644,,14,0,2.356763355884939,1.0,22.5328518016907,114.026328799105,-10.7543935868359,22.532794422662697,114.02630389218993,11.811025201343,-2.562228345077103,-6.35402355833684,22.56541509390152,23.58254837442923,1
2354,test,2206,381690.999509154,1334570490.99951,-2399838.0407266202,5383465.307605302,2429016.861109811,0.0,0.0,0.0,0,148377.11282153532,-574.1517198723018,2:1.110732;3:6.443681;6:25.149147,,12,0,3.4481450572317005,1.0,22.5328485983702,114.026338394499,-10.3872489394534,22.53279296238633,114.02632911429858,13.831065196543932,-0.9546746493469591,-6.1610049365738675,24.218311072841484,25.007918280726802,1
2355,test,2206,381691.999513675,1334570491.99951,-2399839.7159070773,5383465.313427065,2429016.7160915798,0.0,0.0,0.0,0,147803.44620884935,-574.1462405152515,2:1.104904;3:6.439052;6:25.149721,,16,0,2.6552746374032807,1.0,22.5328468983754,114.026347693804,-10.2466503971015,22.532789374097135,114.02634396446862,14.410396267659962,-0.38364498358652455,-6.370111058266958,24.657043456570754,25.46949725431,1
2356,test,2206,381692.99951675,1334570492.99952,-2399840.916599067,5383465.060167504,2429016.7824463905,0.0,0.0,0.0,0,147229.2230191627,-574.1475421434118,2:1.101463;3:6.430651;6:25.152161,,13,0,2.000715934548086,1.0,22.5328440973537,114.026354998544,-9.9451760414037,22.53278903628875,114.02635562727116,14.673715829849243,0.06467855802591593,-6.097340531771271,24.618888940277685,25.362796327100373,1
2357,test,2206,381693.999518638,1334570493.99952,-2399842.0538357673,5383464.903078586,2429016.422786304,0.0,0.0,0.0,0,146655.17046540233,-574.146516266735,2:1.097838;3:6.425363;6:25.153796,,10,0,3.9789547818141506,1.0,22.5328433022265,114.026357600523,-9.75655997461617,22.532784930542793,114.02636634604761,14.831050347536802,0.899671560935225,-6.463951262102695,24.587606966690068,25.438995483014274,1
2358,test,2206,381694.999519771,1334570494.99952,-2399843.61036914,5383464.263685801,2429015.909935371,0.0,0.0,0.0,0,146080.82105455318,-574.1487653580145,2:1.094859;3:6.418046;6:25.157529,,14,0,1.9040007464894146,1.0,22.5328438001192,114.026362295154,-9.53729792672767,22.53278048067631,114.02638269648386,14.680480195209384,2.09873018145084,-7.011854897368373,24.217773901255097,25.29963142436257,1
2359,test,2206,381695.999520509,1334570495.99952,-2399844.6171212443,5383464.144521295,2429015.8669705093,0.0,0.0,0.0,0,145506.70228814124,-574.1488011736852,2:1.088743;3:6.414222;6:25.159008,,14,0,2.0890118857585254,1.0,22.5328448006135,114.026371397012,-9.30604858967404,22.532779080456265,114.0263921066411,14.94209889229387,2.1304457193366595,-7.277704988748571,24.24814295240954,25.40622414895185,1
2360,test,2206,381696.999521093,1334570496.99952,-2399845.2395851254,5383463.913272779,2429016.188724109,0.0,0.0,0.0,0,144932.09361020368,-574.1550260322529,2:1.089205;3:6.409666;6:25.161648,,12,0,2.2433075425496627,1.0,22.5328457005938,114.026381091093,-8.99316373696848,22.532781618060973,114.02639854848563,15.104403170756996,1.7958809151834263,-7.096358303283484,24.09756268622261,25.18483704228655,1
2361,test,2206,381697.99952167,1334570497.99952,-2399845.757274056,5383463.7683580825,2429016.649301219,0.0,0.0,0.0,0,144357.65324478934,-574.1591298219777,2:1.089766;3:6.408903;6:25.162963,,12,0,2.243244240117728,1.0,22.5328469956658,114.026392294045,-8.74131628668587,22.53278518833795,114.02640371837846,15.35333711002022,1.1752466792453902,-6.844407450420452,24.09464959622789,25.07547122726616,1
2362,test,2206,381698.999522335,1334570498.99952,-2399846.487385806,5383463.667580979,2429016.7177044847,0.0,0.0,0.0,0,143783.17585343795,-574.1636052724978,2:1.089380;3:6.410998;6:25.163357,,14,0,1.7987586171889025,1.0,22.532847698119,114.026403597384,-8.7251376004639,22.532785048699044,114.02641059958904,15.569108286872506,0.7203324853476385,-6.937659141579527,24.294242053848922,25.275683773642815,1
2363,test,2206,381699.99952316,1334570499.99952,-2399849.325752193,5383464.2138089975,2429015.4710393916,0.0,0.0,0.0,0,143209.25926773652,-574.1622761293856,2:1.084454;3:6.412341;6:25.165049,,15,0,1.7780503089140816,1.0,22.532846702158,114.026414894637,-8.78017115514535,22.532768924629487,114.02643363829016,16.61962755024433,1.9282020384872993,-8.612913967338246,25.399792567435394,26.88958371895599,1
2364,test,2206,381700.999524217,1334570500.99952,-2399850.037275746,5383463.842691874,2429015.3199786893,0.0,0.0,0.0,0,142634.86929500903,-574.1650334852367,2:1.082075;3:6.409035;6:25.165101,,14,0,1.8218219987947892,1.0,22.5328480948462,114.026426498315,-8.67702551707671,22.5327678351032,114.02644142443998,16.51623972505331,1.5354842585099497,-8.887788892942863,25.193258833899637,26.759125433868583,1
2365,test,2206,381701.999522626,1334570501.99952,-2399850.7165160915,5383463.090663776,2429015.18979025,0.0,0.0,0.0,0,142060.13902689767,-574.1715401153149,2:1.079301;3:6.407842;6:25.167181,,15,0,1.789346818442361,1.0,22.5328499987077,114.026437394507,-8.65547198366897,22.532768169104386,114.02645043156984,16.087360735051334,1.341152068335374,-9.061631207780012,24.742826106237594,26.38407270949134,1
2366,test,2206,381702.999526609,1334570502.99953,-2399850.9347514645,5383462.608367955,2429015.588469726,0.0,0.0,0.0,0,141485.1641346669,-574.181564518544,2:1.076702;3:6.406126;6:25.169434,,13,0,1.8886061506140672,1.0,22.5328538999513,114.026447897147,-8.61386531847495,22.532772711380833,114.02645427806584,15.915332173928618,0.6564194782366233,-8.99064443882937,24.529191088747275,26.13319324968039,1
2367,test,2206,381703.999532313,1334570503.99953,-2399851.5644380837,5383461.724354028,2429015.978014165,0.0,0.0,0.0,0,140910.69354418278,-574.1846313892487,2:1.075405;3:6.403741;6:25.169998,,13,0,1.9401925700921123,1.0,22.5328563988829,114.026457595987,-8.54500260585005,22.532777867445652,114.02646336761931,15.555637707002461,0.593740747391589,-8.696398839649296,24.100634324746252,25.628508651665705,1
2368,test,2206,381704.999533015,1334570504.99953,-2399852.5108007947,5383461.008227267,2429016.178368539,0.0,0.0,0.0,0,140336.09860182577,-574.189636995229,2:1.076643;3:6.394764;6:25.170646,,13,0,1.9424715227759053,1.0,22.5328571008374,114.026468792321,-8.80795788134919,22.532780468648077,114.02647460432082,15.384172935970128,0.5978934163557188,-8.486080068797673,24.19212511474096,25.64429661813026,1
2369,test,2206,381705.999533807,1334570505.99953,-2399852.7650807328,5383460.758862363,2429016.4143284485,0.0,0.0,0.0,0,139761.58729282868,-574.1937793774804,2:1.073828;3:6.393654;6:25.170155,,11,0,2.125466366407411,1.0,22.5328588973728,114.026480292304,-8.42113054068147,22.53278286667384,114.02647784892389,15.35985204949975,-0.25135596884205214,-8.419472328367899,23.780976998630706,25.22866546451928,1
2370,test,2206,381706.999535705,1334570506.99954,-2399853.480362994,5383460.077682913,2429017.5741586112,0.0,0.0,0.0,0,139187.56190445327,-574.1918561327172,2:1.075232;3:6.391957;6:25.171068,,14,0,1.75785184523475,1.0,22.5328611005341,114.026492097614,-8.45332567196312,22.532793685963195,114.02648689564674,15.498649024404585,-0.5351379611546498,-7.465341425732213,23.951970281118097,25.094114361494942,1
2371,test,2206,381707.999537617,1334570507.99954,-2399853.76625974,5383459.250700105,2429018.8097740742,0.0,0.0,0.0,0,138613.32880613708,-574.1922490366198,2:1.075582;3:6.393102;6:25.169854,,13,0,1.954588513848222,1.0,22.5328630966256,114.026503300372,-8.59723612244099,22.53280620321549,114.02649270712172,15.382002010941505,-1.0897511371612936,-6.300251060610799,23.979234912449243,24.81701891755125,1
2372,test,2206,381708.999539553,1334570508.99954,-2399854.1500510476,5383458.586512435,2429019.9241399416,0.0,0.0,0.0,0,138039.0950361844,-574.1929076855199,2:1.074497;3:6.390399;6:25.172053,,14,0,2.287422321629636,1.0,22.5328658963433,114.026515094859,-8.67127255456427,22.532817056648756,114.02649874343211,15.393045996315777,-1.6821073990581183,-5.408400273386297,24.064316023043613,24.721884727424094,1
2373,test,2206,381709.999541476,1334570509.99954,-2399856.0678033554,5383458.98436745,2429020.185535286,0.0,0.0,0.0,0,137463.58945417317,-574.2119351464903,2:1.076673;3:6.396735;6:25.182456,,15,0,1.8674393931057884,1.0,22.5328700001291,114.02652480082,-8.50107328095769,22.532815277339896,114.02651419563627,16.55008116364479,-1.0909788865271004,-6.059882397936574,25.051151456758163,25.796755588970992,1
2374,test,2206,381710.999542365,1334570510.99954,-2399857.2605752125,5383458.78326383,2429020.581614849,0.0,0.0,0.0,0,136887.77916019515,-574.2333673114658,2:1.075727;3:6.389160;6:25.189273,,14,0,1.9381055491827108,1.0,22.5328730013167,114.026535296262,-8.32097920287617,22.532817536050157,114.0265255816815,16.980780472047627,-0.99936059840058,-6.1421031453871375,25.301756624751633,26.05576790179812,1
2375,test,2206,381711.999543073,1334570511.99954,-2399859.235269103,5383461.59575182,2429023.9208293734,0.0,0.0,0.0,0,136312.11482645106,-574.2603580063903,2:1.075612;3:6.347558;6:25.201713,,14,0,1.940698874749899,1.0,22.5328740963746,114.026544795137,-8.2400352700689,22.532833716527076,114.02653198252361,21.37575032003224,-1.3180629167236315,-4.471579677689412,29.615783877292188,29.980443114351175,1
2376,test,2206,381712.999546232,1334570512.99955,-2399857.248063158,5383460.523403667,2429030.4219282665,0.0,0.0,0.0,0,135735.03547691432,-574.2987106363474,2:1.080554;3:6.322011;6:25.206230,,12,0,2.0420418878955444,1.0,22.53287320143,114.026553601972,-8.30625633584252,22.53289413123849,114.02651858326924,22.215049096383154,-3.602453152071491,2.3177238895346424,30.52130399117678,30.820439809691443,1
2377,test,2206,381713.999552077,1334570513.99955,-2399858.1296432335,5383457.614772786,2429029.840726317,0.0,0.0,0.0,0,135158.0496516542,-574.3289391218594,2:1.073208;3:6.325318;6:25.214523,,12,0,2.0419175275182258,1.0,22.5328735995134,114.026561999914,-8.10455429074379,22.532897234673428,114.02653792254144,19.870055020786822,-2.476892802417062,2.6173077038855705,27.974608291646668,28.205744213591505,1
2378,test,2206,381714.999553136,1334570514.99955,-2399859.59901425,5383457.0943475785,2429029.339833419,0.0,0.0,0.0,0,134582.7383169372,-574.3414410730816,2:1.076736;3:6.319949;6:25.221251,,14,0,1.940397576638026,1.0,22.532875599537,114.026570099581,-8.12968936924262,22.532892631326035,114.02655302823656,19.79165598284453,-1.7561671631335267,1.8860642794759759,27.92134482969735,28.040022444178796,1
2379,test,2206,381715.999553008,1334570515.99955,-2399860.764755703,5383456.433143855,2429028.8576608533,0.0,0.0,0.0,0,134007.86656172777,-574.3477451855783,2:1.071571;3:6.309794;6:25.233397,,16,0,1.8660344017314405,1.0,22.5328787994199,114.026579493884,-7.97137248302098,22.53288905689649,114.02656599532938,19.487477915361524,-1.388626298703329,1.1358912011783637,27.45885014608991,27.5173941928335,1
2380,test,2206,381716.999552956,1334570516.99955,-2399862.3271259693,5383454.333492265,2429028.92403589,0.0,0.0,0.0,0,133432.3038696929,-574.3614705704981,2:1.060363;3:6.305031;6:25.243630,,17,0,1.8543166755082414,1.0,22.5328832976335,114.026590292991,-7.84372410162506,22.532894045551412,114.02658817718218,18.329155541956425,-0.2176579070701603,1.1902013520088222,26.172879528908663,26.200831610038637,1
2381,test,2206,381717.999553718,1334570517.99955,-2399862.769938515,5383453.583462503,2429028.8530149274,0.0,0.0,0.0,0,132857.8505933351,-574.3617800342374,2:1.058366;3:6.298792;6:25.256982,,16,0,1.8224550227284668,1.0,22.5328865956352,114.0266028948,-7.73503300550363,22.53289519987674,114.02659507728104,17.83572320919484,-0.8042052984143249,0.9528151794516351,25.57075609336826,25.60113610984327,1
2382,test,2206,381718.999559232,1334570518.99956,-2399863.9255040362,5383453.154738115,2429028.731081455,0.0,0.0,0.0,0,132283.3985397687,-574.3629947200321,2:1.055506;3:6.296071;6:25.266015,,19,0,1.6333576488075914,1.0,22.5328900969637,114.026614192304,-7.75886443246941,22.532893909718922,114.02660703389469,17.86189433094114,-0.7364012539434324,0.42221631306585117,25.620758707573103,25.634816757166636,1
2383,test,2206,381719.999563476,1334570519.99956,-2399864.2562942556,5383452.642510935,2429029.1376415356,0.0,0.0,0.0,0,131708.7497779849,-574.3665530962794,2:1.053889;3:6.291451;6:25.273573,,15,0,1.9218443081168455,1.0,22.5328925024873,114.026626395888,-7.61022102581304,22.532898453740138,114.02661199819316,17.709966234862804,-1.4811223391585147,0.6590289680501531,25.32018705446477,25.372030171773186,1
2384,test,2206,381720.999564124,1334570520.99956,-2399865.952165327,5383452.656457945,2429029.5195446387,0.0,0.0,0.0,0,131134.20084608314,-574.3705217850933,2:1.055486;3:6.296323;6:25.287849,,12,0,2.4368664525035646,1.0,22.5328961952818,114.026637297716,-7.64607197517921,22.53289920561085,114.02662699987604,18.50586307886988,-1.0593614308861028,0.3333574211528916,26.15193495794125,26.175505264576582,1
2385,test,2206,381721.999564511,1334570521.99956,-2399866.2278210814,5383452.064631191,2429029.470567715,0.0,0.0,0.0,0,130559.6101926486,-574.3726470685116,2:1.053763;3:6.292614;6:25.299592,,12,0,2.608781712885782,1.0,22.5328998981882,114.026648795464,-7.70283006130003,22.532900279292832,114.02663178971078,18.091479583643377,-1.7494190869353874,0.04220280671752974,25.79430940498262,25.853600250228276,1
2386,test,2206,381722.999564046,1334570522.99956,-2399866.87767851,5383451.582218207,2429029.7595828176,0.0,0.0,0.0,0,129985.06942631272,-574.374870459566,2:1.054354;3:6.289069;6:25.304338,,14,0,1.9263300558299323,1.0,22.5329035956294,114.026660393401,-7.60670970072731,22.532903299075,114.02663946886352,18.03965333942324,-2.1525529452045227,-0.03283964515240889,25.646362679220907,25.73655923580962,1
2387,test,2206,381723.99957074,1334570523.99957,-2399867.519033952,5383451.223625957,2429029.160427763,0.0,0.0,0.0,0,129410.45907278697,-574.377259650701,2:1.050803;3:6.284096;6:25.316050,,14,0,1.9267936832027812,1.0,22.5329067013329,114.026671696208,-7.51449523254803,22.532898531284836,114.0266465824569,17.748729552142322,-2.583506482977384,-0.9047332809452318,25.263224196195935,25.41109098099678,1
2388,test,2206,381724.999570248,1334570524.99957,-2399867.9452626784,5383450.725319016,2429029.276932929,0.0,0.0,0.0,0,128835.8162095772,-574.3804209421314,2:1.048834;3:6.279590;6:25.318802,,12,0,2.0640969205905635,1.0,22.5329076961316,114.026683593982,-7.51108304173885,22.532900477498202,114.02665233901833,17.533284667879343,-3.215266294302042,-0.7993755267610752,25.044366848769105,25.262566168775972,1
