time,E,N,U
1733987318.000000,-0.428530,0.248017,0.133837
1733987319.000000,-0.465140,0.245442,0.030471
1733987320.000000,-0.500560,0.325964,-0.126705
1733987321.000000,-0.543814,0.387571,-0.458390
1733987322.000000,-0.884356,0.021635,-0.408087
1733987323.000000,-0.886139,-0.194811,-0.618687
1733987324.000000,-0.899521,0.343252,-1.059640
1733987325.000000,-0.925183,0.411730,-1.355130
1733987326.000000,-1.030980,0.459420,-1.621274
1733987327.000000,-1.160799,0.408777,-1.731560
1733987328.000000,-1.327794,0.328649,-1.766960
1733987329.000000,-1.410215,0.274872,-1.761310
1733987330.000000,-1.485782,0.206958,-1.721025
1733987331.000000,-1.420155,0.234169,-1.701160
1733987332.000000,-1.392114,0.247765,-1.819882
1733987333.000000,-1.324552,0.244404,-1.923173
1733987334.000000,-1.271955,0.190158,-1.883263
1733987335.000000,-1.019139,0.135763,-1.760265
1733987336.000000,-0.961689,0.114844,-1.670515
1733987337.000000,-0.907116,0.096256,-1.621510
1733987338.000000,-0.901862,0.093574,-1.515077
1733987339.000000,-0.859750,0.082133,-1.402105
1733987340.000000,-0.904001,0.081725,-1.279515
1733987343.000000,-1.045310,0.091493,-1.124181
1733987344.000000,-1.083646,0.064297,-1.126562
1733987345.000000,-1.146975,0.034551,-1.304501
1733987346.000000,-1.190101,-0.058596,-1.452261
1733987347.000000,-1.206058,-0.139165,-1.470747
1733987348.000000,-1.250722,-0.232532,-1.427577
1733987349.000000,-1.334966,-0.301542,-1.428219
1733987350.000000,-1.352486,-0.402530,-1.490178
1733987351.000000,-1.259070,-0.321062,-1.461292
1733987352.000000,-1.153838,-0.240405,-1.363560
1733987353.000000,-1.021736,-0.206645,-1.124310
1733987354.000000,-0.949865,-0.107072,-1.015946
1733987355.000000,-0.933698,0.005887,-1.022456
1733987356.000000,-0.972845,-0.027967,-1.049876
1733987357.000000,-0.998713,-0.295460,-1.218942
1733987358.000000,-0.933658,-0.351024,-1.339272
1733987359.000000,-1.252612,-0.155747,-1.721346
1733987360.000000,-1.575285,-0.077345,-2.324771
1733987361.000000,-2.096585,0.098469,-3.042177
1733987362.000000,-3.011569,0.168301,-4.086429
1733987363.000000,-3.555182,0.072154,-4.782088
1733987364.000000,-4.251952,0.483652,-4.824671
1733987365.000000,-4.078188,0.219305,-5.153789
1733987366.000000,-4.951067,-0.662074,-3.418607
1733987367.000000,-4.247959,-0.335043,-1.707002
1733987368.000000,-4.173523,-0.391710,0.545651
1733987369.000000,-3.630520,0.769085,0.855453
1733987370.000000,-3.109639,0.037914,1.282741
1733987371.000000,-2.417400,-0.126342,1.870261
1733987372.000000,-1.944097,-0.022343,3.607576
1733987373.000000,-1.834760,-0.265127,4.154939
1733987374.000000,-1.805056,-0.548106,4.361110
1733987375.000000,-1.643769,-0.785064,2.923730
1733987376.000000,-1.733397,-1.005966,1.944132
1733987377.000000,-1.538321,-1.418854,0.703759
1733987378.000000,-1.308109,-2.105292,-0.341363
1733987379.000000,-0.700437,-2.585186,-0.897620
1733987380.000000,0.450335,-0.033488,-2.204503
1733987381.000000,0.293313,0.330147,-2.629093
1733987382.000000,0.358256,0.170867,-3.089180
1733987383.000000,0.258143,0.126925,-3.295140
1733987384.000000,0.360219,0.506844,-3.418549
1733987385.000000,0.726441,0.841800,-1.947824
1733987386.000000,1.150810,0.440521,0.499208
1733987387.000000,1.478266,-1.878905,2.803428
1733987388.000000,2.202767,-4.071654,1.645666
1733987389.000000,2.538477,-4.120387,2.434273
1733987390.000000,2.880461,-2.930905,4.007869
1733987391.000000,2.270832,-3.598209,3.594420
1733987392.000000,1.963663,-3.393436,4.599687
1733987393.000000,1.728000,-3.565553,6.221262
1733987394.000000,1.539049,-3.422143,5.688094
1733987395.000000,0.552246,-5.016877,3.782891
1733987396.000000,-0.244424,-4.520853,1.762260
1733987397.000000,-0.530648,-2.017533,0.300055
1733987398.000000,-0.757572,0.328578,-0.582645
1733987399.000000,-0.993192,-0.266808,-1.714619
1733987400.000000,-0.661050,0.153339,-0.121602
1733987402.000000,-0.476698,0.157113,1.505686
1733987403.000000,-0.540411,-0.369609,2.235366
1733987404.000000,-0.429689,-0.671061,2.467864
1733987405.000000,-0.362173,-0.406982,3.306293
1733987406.000000,0.156745,-0.013009,3.703665
1733987407.000000,0.832271,0.652075,4.192810
1733987408.000000,0.312478,0.675176,3.916887
1733987409.000000,0.242031,0.891918,4.110935
1733987410.000000,0.189494,1.315083,3.712598
1733987411.000000,0.044655,1.876340,3.375191
1733987412.000000,-0.268168,1.721895,2.479554
1733987413.000000,-0.454460,1.625489,0.989852
1733987414.000000,-0.607914,1.417656,-0.469195
1733987415.000000,-0.745885,0.883151,-2.503091
1733987416.000000,-0.257048,1.195933,-3.599295
1733987417.000000,-0.802907,1.908329,-5.262437
1733987418.000000,-1.004118,2.311035,-6.511187
1733987419.000000,-0.840593,2.393182,-7.339693
1733987420.000000,-1.386607,2.484121,-8.047817
1733987421.000000,-1.409362,2.458172,-8.203033
1733987422.000000,-0.189618,0.851897,-8.315153
1733987423.000000,-0.034152,0.619005,-8.200862
1733987424.000000,0.025905,0.254182,-7.914817
1733987425.000000,-0.139481,0.618195,-6.590517
1733987426.000000,0.692209,1.667595,-3.755550
1733987427.000000,1.443807,1.610422,-1.414706
1733987428.000000,-0.303697,0.557105,-2.279112
1733987429.000000,-0.153279,1.135845,-0.486573
1733987430.000000,-1.865539,-4.538287,-8.424177
1733987431.000000,-3.811274,-6.896980,-12.836994
1733987432.000000,-1.790912,-7.043623,-7.981246
1733987433.000000,-0.523280,-5.622272,-5.483178
1733987434.000000,0.707756,-5.362431,-4.134983
1733987435.000000,0.152281,-3.410642,-3.710349
1733987436.000000,0.381771,-2.489662,-3.649787
1733987437.000000,0.481759,-2.151891,-3.151438
1733987438.000000,0.425063,-2.307147,-2.558577
1733987439.000000,0.669430,-2.326460,-1.980314
1733987440.000000,1.046394,-2.120554,-1.662080
1733987441.000000,-0.078160,-2.775070,-0.221181
1733987442.000000,0.010955,-2.708656,0.647039
1733987443.000000,0.375395,-2.435014,1.036134
1733987444.000000,0.556816,-1.865524,1.042645
1733987445.000000,0.906970,-1.445508,1.494798
1733987446.000000,1.259193,-1.091441,1.933185
1733987447.000000,-0.406049,0.482234,-0.126796
1733987448.000000,-0.412520,0.792949,-0.673503
1733987449.000000,-0.307926,0.603858,-0.587050
1733987450.000000,-0.265040,0.752128,-0.675791
1733987451.000000,-0.269427,0.793577,-0.675190
1733987452.000000,-0.004355,0.768865,-0.437988
1733987453.000000,-0.265615,0.779390,-0.590669
1733987454.000000,-0.898352,0.671429,-0.409804
1733987455.000000,-0.889595,0.637365,-0.315715
1733987456.000000,-0.898414,0.607329,-0.278101
1733987457.000000,-0.956067,0.584440,-0.195554
1733987458.000000,-0.967300,0.536917,-0.099088
1733987459.000000,-0.962990,0.508195,0.003220
1733987460.000000,-0.972995,0.484992,0.035580
1733987462.000000,-0.944145,0.558685,0.064133
1733987463.000000,-0.939557,0.564070,0.065778
1733987464.000000,-0.945155,0.580021,0.082823
1733987465.000000,-0.968262,0.597734,-0.029127
1733987466.000000,-0.962498,0.641112,0.004660
1733987467.000000,-0.956971,0.642967,0.092749
1733987468.000000,-0.950643,0.654149,0.261536
1733987469.000000,-0.916322,0.669424,0.397607
1733987470.000000,-0.946967,0.730758,0.608082
1733987471.000000,-0.927327,0.784273,0.699116
1733987472.000000,-0.874376,0.794403,0.876271
1733987473.000000,-0.831795,0.776483,0.951403
1733987474.000000,-0.766317,0.858334,1.078524
1733987475.000000,-0.706310,0.912077,1.150810
1733987476.000000,-0.680690,0.959692,1.214125
1733987477.000000,-0.646131,0.978377,1.192734
1733987478.000000,-0.666289,0.834154,1.135771
1733987479.000000,-0.655401,0.829103,1.064579
1733987480.000000,-0.662224,0.777490,1.032311
1733987481.000000,-0.661871,0.715812,0.950378
1733987482.000000,-0.676474,0.685782,1.085369
