time,E,N,U
1733987376.000000,0.280513,2.057502,9.623473
1733987377.000000,0.391833,2.018435,9.626115
1733987378.000000,0.375297,1.799914,9.783465
1733987379.000000,0.259542,1.432624,8.707208
1733987380.000000,1.703786,2.415071,6.038101
1733987381.000000,1.740371,2.546155,6.427902
1733987382.000000,1.921825,2.666663,6.076192
1733987383.000000,2.064692,2.772490,5.992154
1733987384.000000,1.917004,2.982431,5.254643
1733987385.000000,1.882901,3.727818,7.065138
1733987386.000000,1.564140,4.289649,11.861514
1733987387.000000,0.377766,-1.787233,9.621369
1733987388.000000,1.439641,-1.907093,4.225742
1733987389.000000,2.082570,-0.188454,-0.707586
1733987390.000000,1.524123,-0.328741,-1.831818
1733987391.000000,0.785349,-1.058894,-0.477183
1733987392.000000,0.260790,-1.021784,0.930961
1733987393.000000,-0.366290,-1.502501,2.032708
1733987394.000000,-0.145339,1.148113,7.287352
1733987395.000000,-0.683478,1.541838,7.427424
1733987396.000000,-1.051270,2.381011,7.649650
1733987397.000000,-1.313085,2.780338,7.809699
1733987398.000000,-1.424402,2.712147,6.838516
1733987399.000000,-1.956381,-0.247529,3.632160
1733987400.000000,-1.127231,0.850297,6.745942
1733987402.000000,-2.731221,0.212582,3.600877
1733987403.000000,-3.322840,0.350791,3.011595
1733987404.000000,-4.751643,-0.218262,0.793277
1733987405.000000,-4.866969,0.092509,1.493394
1733987406.000000,-5.124196,0.748714,1.410707
1733987407.000000,-4.426641,1.497829,2.281801
1733987408.000000,-4.369656,1.763798,2.392378
1733987409.000000,-4.418147,1.821118,2.454245
1733987410.000000,-4.532414,2.147218,1.852241
1733987411.000000,-4.317822,2.630150,2.330688
1733987412.000000,-4.196441,2.799090,2.708557
1733987413.000000,-4.192363,2.962166,2.695882
1733987414.000000,-3.908969,3.478614,3.507291
1733987415.000000,-3.979732,3.463517,2.767354
1733987416.000000,-4.046437,3.444344,2.562109
1733987417.000000,-4.446880,3.024837,2.016793
1733987418.000000,-4.267211,3.150151,1.916918
1733987419.000000,-4.135450,3.296596,1.638798
1733987420.000000,-4.212417,3.226464,1.052247
1733987421.000000,-4.285689,3.230039,1.128271
1733987422.000000,-4.268703,3.078896,1.162236
