epoch,week,tow,time_gps_s,gt_ecef_x_m,gt_ecef_y_m,gt_ecef_z_m,gt_lat_deg,gt_lon_deg,gt_h_m,gt_vel_x_mps,gt_vel_y_mps,gt_vel_z_mps,speed_mps,is_static
3030,2206,382366.999802173,1334571166.9998,-2399783.82923133,5383421.82088336,2429182.28607004,22.534386596687,114.026019905753,20.1520735097073,1.16947922643831,0.589635896604968,-0.353979223112777,1.3567068371728,1
3031,2206,382367.999805344,1334571167.99981,-2399782.76021966,5383422.70788797,2429182.10607515,22.5343837979144,114.026006903675,20.4293740971376,1.12842800563724,0.575722420138948,-0.385947611197982,1.32429665390596,1
3032,2206,382368.999806352,1334571168.99981,-2399781.73818299,5383423.19391965,2429182.33404171,22.5343856031469,114.025995905676,20.5424158966675,0.94496149272893,0.414918131013495,-0.215102497668759,1.05421931432106,1
3033,2206,382369.999807012,1334571169.99981,-2399780.88913221,5383423.79293724,2429181.98605269,22.5343820035258,114.025985996382,20.5951016519109,0.685097593272941,0.325322756289862,-0.273059184600303,0.806073772283276,1
3034,2206,382370.999808062,1334571170.99981,-2399780.04411951,5383424.22093238,2429181.35807169,22.5343766034289,114.025976799825,20.397723770035,0.622741194404739,0.352361696240668,-0.373664825246677,0.807211720562128,1
3035,2206,382371.999809967,1334571171.99981,-2399779.20212665,5383424.58093961,2429181.14804685,22.534374900096,114.025967899169,20.3043019212816,0.666565971386977,0.317811094148596,-0.246477144306735,0.778501810171688,1
3036,2206,382372.999810702,1334571172.99981,-2399778.33812586,5383424.61296849,2429181.39797997,22.534378100935,114.025960101206,20.1021860432433,0.665005875992219,0.166351468524319,0.105935751611151,0.693633916164569,1
3037,2206,382373.999814994,1334571173.99981,-2399777.75005867,5383424.10202484,2429181.87191634,22.5343844976465,114.025956902187,19.6316199815898,0.317201975704698,-0.134540870722811,0.452297351752677,0.568587050229163,1
3038,2206,382374.999815723,1334571174.99982,-2399777.47900034,5383423.3680768,2429182.35085479,22.5343911942996,114.025957400413,19.0940545114884,0.00191507325262819,-0.41696786135257,0.787889990941774,0.891423862555142,1
3039,2206,382375.999817622,1334571175.99982,-2399777.12102168,5383422.76607994,2429183.08182426,22.5343996984972,114.025956604656,18.7317067637294,0.119001838503012,-0.438387682061752,0.963479633259068,1.06519397344127,1
3040,2206,382376.999818664,1334571176.99982,-2399776.53403554,5383422.1830663,2429183.85283677,22.5344087993683,114.025953700477,18.3145983755464,0.19624396468943,-0.36574437049281,0.900069655135282,0.991163973477423,1
3041,2206,382377.999819315,1334571177.99982,-2399775.72006547,5383421.49306692,2429184.67680226,22.5344189999218,114.025949204411,17.7421673207345,0.362635432691756,-0.370518353471921,1.0942715019737,1.21087506677397,1
3042,2206,382378.999820321,1334571178.99982,-2399775.05106641,5383420.77606158,2429185.49080832,22.5344289984986,114.025946102383,17.1976551470788,0.369785741678812,-0.342897770980335,1.06664020770945,1.17984817192497,1
3043,2206,382379.999823512,1334571179.99982,-2399774.51505864,5383420.2820574,2429186.35182263,22.5344384968819,114.025943298535,16.9093012638418,0.332355398269147,-0.325299380309127,1.00493265950369,1.10732535766382,1
3044,2206,382380.999829029,1334571180.99983,-2399773.98205728,5383420.02104406,2429187.3138544,22.5344480971331,114.025939599232,16.8573489875481,0.335140013834856,-0.257667753175924,0.851615910119275,0.950768719651755,1
3045,2206,382381.999832204,1334571181.99983,-2399773.281072,5383419.5840436,2429188.31283955,22.5344587985908,114.025935104983,16.6079189958964,0.429224897767358,-0.259932050065808,0.956231707090796,1.07989710674702,1
3046,2206,382382.999833209,1334571182.99983,-2399772.5680652,5383418.71705818,2429189.64981109,22.5344736952437,114.025932205822,16.1207518261758,0.391082916384988,-0.349110567612449,1.13274552645819,1.24817325064188,1
3047,2206,382383.999833866,1334571183.99983,-2399771.64608072,5383418.01504352,2429190.66682381,22.5344856961644,114.025926798275,15.5715488307152,0.486114186222584,-0.262160886919347,1.0605078431876,1.19570574061497,1
3048,2206,382384.999834919,1334571184.99984,-2399770.69506335,5383416.8650545,2429191.97680986,22.5345015976693,114.025922905977,14.7457844755966,0.383997770596078,-0.330556510069341,1.15186943098296,1.2583819293859,1
3049,2206,382385.999836836,1334571185.99984,-2399769.65108128,5383416.2160372,2429193.30482994,22.5345161970442,114.025916205488,14.3146037116699,0.498447832536884,-0.22815924205073,1.04239554711601,1.177750125511,1
3050,2206,382386.999838746,1334571186.99984,-2399768.65006695,5383414.95804679,2429194.64881635,22.5345327939841,114.025912296732,13.3919559627882,0.415441302390157,-0.290664903424794,1.13903045045588,1.24678303199887,1
3051,2206,382387.999840664,1334571187.99984,-2399767.70204573,5383413.76403954,2429195.73884585,22.5345469957906,114.025908605248,12.4458887591828,0.287272183571601,-0.248572258355417,0.967497379607111,1.03940591427244,1
3052,2206,382388.999842584,1334571188.99984,-2399766.88803374,5383412.94903428,2429196.75586527,22.5345592017981,114.025904603551,11.8419730341931,0.214637956342633,-0.218031246366538,0.855928169893018,0.908966505824885,1
3053,2206,382389.999844497,1334571189.99984,-2399766.24903027,5383411.81904574,2429197.84983974,22.5345727987305,114.025903402367,11.0676364309711,0.194854348856325,-0.294551510097349,1.03063193232921,1.08946362459033,1
3054,2206,382390.999846412,1334571190.99985,-2399765.4140433,5383410.95602617,2429198.68886639,22.5345837014559,114.025899404471,10.3471132265175,0.282184322753396,-0.170675961696705,0.869863500032234,0.930279949583574,1
3055,2206,382391.999848322,1334571191.99985,-2399764.76704237,5383410.21302462,2429199.55586753,22.5345941932583,114.025896600634,9.80925602679811,0.279510487873448,-0.162602052834021,0.873385675399283,0.931325978597049,1
3056,2206,382392.999850246,1334571192.99985,-2399764.02303893,5383409.30102516,2429200.43986514,22.5346054977069,114.025893604409,9.09886292883714,0.260194652119418,-0.168323211599248,0.900533358152187,0.952362478103524,1
3057,2206,382393.999852159,1334571193.99985,-2399763.63500507,5383408.4570484,2429201.64884422,22.5346187961825,114.025893499515,8.70426905366314,0.0343850475954095,-0.32760965355064,1.05380326260634,1.1040886435778,1
3058,2206,382394.999854081,1334571194.99985,-2399762.88606839,5383408.67099959,2429202.58690065,22.5346269993907,114.025886003118,8.96261865113854,0.468868620113504,0.00296679669896266,0.680935697234861,0.826752688884966,1
3059,2206,382395.999855989,1334571195.99986,-2399762.0280528,5383408.11201937,2429203.78887106,22.5346400007794,114.025880597402,8.62902685259337,0.366808940509195,-0.134676938965056,0.89550135066739,0.977041117749706,1
3060,2206,382396.999857905,1334571196.99986,-2399761.13403483,5383407.16803411,2429204.92285156,22.5346537027942,114.02587639583,7.93103996976677,0.245351705009216,-0.240397343302528,1.04474759245586,1.09976628142536,1
3061,2206,382397.999859827,1334571197.99986,-2399760.65601409,5383406.42401645,2429205.55490875,22.5346620000785,114.025875096338,7.36583371351212,0.100642122241523,-0.117574201377346,0.650940320614793,0.669085817067503,1
3062,2206,382398.999861724,1334571198.99986,-2399760.14200402,5383405.80098691,2429205.48398315,22.5346641021519,114.025872998451,6.61974913142642,0.0292350353230872,0.0943849519375008,0.121736118288426,0.156789313853082,1
3063,2206,382399.999863649,1334571199.99986,-2399760.02800122,5383405.69699738,2429205.96396686,22.5346685949763,114.025872397827,6.67309893332222,0.00900375126674489,0.019158598010966,0.243129459272982,0.244049284737718,1
3064,2206,382400.999865582,1334571200.99987,-2399759.81501549,5383405.11701824,2429206.85990646,22.5346782012967,114.025872802267,6.44708049748386,0.115258843780346,-0.135915165132484,0.695999256074744,0.718451458095236,1
3065,2206,382401.999867472,1334571201.99987,-2399759.48102189,5383404.34402276,2429207.64888977,22.5346876961384,114.025872896244,5.97173221973638,0.16526636423613,-0.171956243945784,0.831720378520123,0.865240260867135,1
3066,2206,382402.99986829,1334571202.99987,-2399758.90903314,5383403.76703,2429208.74886266,22.5346995006942,114.02587010137,5.6914203235715,0.251743551416981,-0.227924474176259,1.04279399650791,1.09669672232642,1
3067,2206,382403.999869174,1334571203.99987,-2399758.12605204,5383403.22503187,2429209.98183856,22.5347126012964,114.025865294645,5.41225726529383,0.397912569481739,-0.243704383875023,1.23400631998546,1.31927928712442,1
3068,2206,382404.999873225,1334571204.99987,-2399757.41805019,5383402.54503568,2429211.7138342,22.5347301947127,114.025861699819,5.2361189180859,0.39604901679091,-0.281584779019776,1.30796406427986,1.39531889004777,1
3069,2206,382405.999877268,1334571205.99988,-2399756.79704634,5383402.1880331,2429213.0088455,22.5347429997399,114.025857599056,5.19771157451572,0.377664773663696,-0.269704654712025,1.2588410456744,1.34166018809324,1
3070,2206,382406.999878156,1334571206.99988,-2399756.14705291,5383401.61403041,2429214.07184462,22.5347545963688,114.025854099761,4.87641895505941,0.434363845779998,-0.249710254670431,1.27514362570058,1.37004322120624,1
3071,2206,382407.999878983,1334571207.99988,-2399755.54805972,5383401.02902816,2429215.25984283,22.5347671985052,114.025851096818,4.61293150249076,0.493523303823616,-0.232801325726785,1.29869439065059,1.40867626834004,1
3072,2206,382408.999880887,1334571208.99988,-2399755.08104906,5383400.46102991,2429216.4168503,22.5347793024307,114.025849198414,4.40154592400633,0.411911094215816,-0.251258707171239,1.25674035732386,1.34617904202745,1
3073,2206,382409.999882787,1334571209.99988,-2399754.7600342,5383399.86703153,2429217.67186036,22.5347921002501,114.025848699174,4.26068866011336,0.291749271727173,-0.269126165493273,1.19134101441123,1.25572287672274,1
3074,2206,382410.99988472,1334571210.99988,-2399754.17205281,5383399.7340219,2429218.97286507,22.534804200698,114.025844005071,4.42596416766346,0.458171205327552,-0.189944290174776,1.17046745447995,1.27121742780614,1
3075,2206,382411.999886653,1334571211.99989,-2399753.89403392,5383399.5160257,2429220.1378779,22.5348149987381,114.025842399412,4.58399008936279,0.299195481712579,-0.226749610268696,1.0772203656087,1.14076160441889,1
3076,2206,382412.999888557,1334571212.99989,-2399753.75202735,5383399.32402934,2429221.40787891,22.534826398632,114.025841898469,4.8553355051246,0.245370609911135,-0.263221337660228,1.0866311596653,1.14466566558247,1
3077,2206,382413.999890466,1334571213.99989,-2399753.44703126,5383399.04303327,2429222.77186893,22.5348390934661,114.025840302631,5.0263256711085,0.285409760620143,-0.303722457658699,1.19664266172443,1.26714629092399,1
3078,2206,382414.999892392,1334571214.99989,-2399753.11003984,5383398.16203072,2429223.9638647,22.5348522954249,114.025840797465,4.61318829579297,0.370218763451064,-0.285649028198729,1.25735175450278,1.34148825364717,1
3079,2206,382415.999894314,1334571215.99989,-2399752.8250433,5383397.62302915,2429225.25886606,22.5348652022094,114.025840400352,4.54760104397398,0.409686438781906,-0.275879015177557,1.26733444622017,1.36017969684646,1
3080,2206,382416.999896222,1334571216.9999,-2399752.23503658,5383396.60302854,2429226.55887317,22.5348801009693,114.025839198862,3.96344793747519,0.352560266264471,-0.275279635496919,1.22216405422087,1.30144634714512,1
3081,2206,382417.999898123,1334571217.9999,-2399752.33998951,5383396.25704778,2429227.90788011,22.5348922985985,114.025841500062,4.22804057404082,-0.103044906393225,-0.4690033610256,1.17682436309554,1.27102241796206,1
3082,2206,382418.999899067,1334571218.9999,-2399752.91693564,5383395.1770629,2429228.78289735,22.5349021978645,114.025850897073,3.86925423031029,-0.637663699481323,-0.623292247296072,1.01695707218475,1.35251983565572,1
3083,2206,382419.999899681,1334571219.9999,-2399753.63991462,5383394.39805684,2429229.2809299,22.5349077955887,114.025860399438,3.67482029032167,-0.851057958885302,-0.566604338423108,0.698684812255165,1.2383459099048,1
3084,2206,382420.999901421,1334571220.9999,-2399754.49289949,5383393.55805079,2429229.50295649,22.5349111008202,114.025871297526,3.37203754004106,-1.01951521857379,-0.515359824299151,0.441286738806779,1.22463913674679,1
3085,2206,382421.999906965,1334571221.99991,-2399755.43789926,5383392.87404433,2429229.71497168,22.534913699775,114.025882395165,3.23162628829798,-1.08278644953283,-0.476506113398488,0.304376239866665,1.22152751372755,1
3086,2206,382422.999910899,1334571222.99991,-2399756.378909,5383392.30504228,2429230.16196833,22.5349179007673,114.025893002204,3.27679091826193,-1.02124574011874,-0.47452996746374,0.355469064954176,1.18088094568047,1
3087,2206,382423.999911432,1334571223.99991,-2399757.43889882,5383391.62704428,2429230.32397294,22.5349199015665,114.025905097032,3.16552601619058,-1.14241239169435,-0.500023749606528,0.305517947611752,1.28392797273846,1
3088,2206,382424.999911534,1334571224.99991,-2399758.30290283,5383391.16404384,2429230.67797022,22.534923100299,114.025914600815,3.23551581839075,-1.09825989681363,-0.495551547117304,0.336638506016402,1.25102822531404,1
3089,2206,382425.999911225,1334571225.99991,-2399759.52189281,5383390.48804889,2429231.15496908,22.5349274980405,114.02592809944,3.30645563819593,-1.20744300016934,-0.550712908513566,0.348318585297191,1.37205289370521,1
3090,2206,382426.999912706,1334571226.99991,-2399760.52190499,5383390.10404371,2429231.68196989,22.5349316984162,114.025938498151,3.56053864483605,-1.08833452071443,-0.500718771730454,0.344962464832482,1.24667173685989,1
3091,2206,382427.999919932,1334571227.99992,-2399761.69890243,5383389.46004445,2429231.98497219,22.5349346029085,114.025951497299,3.57599592070254,-1.21853449137659,-0.555224035617793,0.34730340167208,1.38337257787449,1
3092,2206,382428.99992133,1334571228.99992,-2399762.90990613,5383389.09404195,2429232.38597594,22.5349373981472,114.025963698099,3.87632498280987,-1.19323153712741,-0.533265261511678,0.305886825181285,1.34228912315866,1
3093,2206,382429.999921107,1334571229.99992,-2399764.13390255,5383388.75804278,2429232.86097899,22.534940697453,114.025975895507,4.23521186181063,-1.23519861772744,-0.542255682299446,0.266312441331654,1.37501969681523,1
3094,2206,382430.99992112,1334571230.99992,-2399765.3479053,5383388.34804464,2429233.33097325,22.5349442029734,114.025988297063,4.52599397860695,-1.20058462060628,-0.565896373921351,0.339192400726054,1.36992467747828,1
3095,2206,382431.999921819,1334571231.99992,-2399766.57290501,5383387.65904844,2429233.87596557,22.5349492004596,114.026001900505,4.61428581405863,-1.21501775217797,-0.619606329082147,0.440401682988354,1.43322495914816,1
3096,2206,382432.999927129,1334571232.99993,-2399767.69091648,5383386.9580437,2429234.397966,22.5349541948881,114.026014601555,4.64340136793004,-1.14614665840107,-0.599656929060129,0.466610144960972,1.37512385715406,1
3097,2206,382433.999931762,1334571233.99993,-2399768.54993697,5383386.48603256,2429234.92897147,22.5349589055165,114.026024096755,4.77175523822645,-0.923677961734341,-0.477191671366117,0.418051730670653,1.12056241135049,1
3098,2206,382434.999932411,1334571234.99993,-2399769.37494226,5383385.98702818,2429235.22597575,22.5349617976324,114.02603339678,4.77486503516767,-0.854232458059938,-0.416966433112991,0.358708564537047,1.01599504576465,1
3099,2206,382435.999932659,1334571235.99993,-2399770.07295144,5383385.35402205,2429235.47597945,22.5349649002534,114.026042099606,4.59915670063509,-0.721158102647497,-0.327502198660487,0.305209574007633,0.848810687496047,1
3100,2206,382436.999932272,1334571236.99993,-2399770.67796268,5383385.27101392,2429235.76198724,22.5349666956724,114.026047799885,4.86626395366913,-0.551037896153436,-0.205514834289193,0.188431364400532,0.617564157962528,1
3101,2206,382437.999937086,1334571237.99994,-2399771.24596589,5383384.92800986,2429235.75299389,22.5349669045291,114.02605420062,4.78705733901325,-0.542205706782165,-0.156709986855322,0.0971411327838503,0.572696645813359,1
3102,2206,382438.999939979,1334571238.99994,-2399771.74896683,5383384.31401213,2429235.87998769,22.5349691958418,114.026061096786,4.50690638465322,-0.552598431966458,-0.202199459100156,0.205155858583942,0.623168175201123,1
3103,2206,382439.999940333,1334571239.99994,-2399772.37396494,5383384.15001192,2429236.13999071,22.5349710022116,114.026067295082,4.70323727658098,-0.587556591960551,-0.199826612325377,0.155639935239205,0.639825924131711,1
3104,2206,382440.999941846,1334571240.99994,-2399773.0119639,5383383.96201385,2429236.2239887,22.5349713980879,114.026073703792,4.81675883069707,-0.620817348044329,-0.23817571938626,0.194298665762942,0.692743693190502,1
3105,2206,382441.999944168,1334571241.99994,-2399773.63196425,5383383.63601168,2429236.16899379,22.5349710962396,114.026080498904,4.75381996410477,-0.640326588585953,-0.209163809886391,0.111139580787272,0.682729555412599,1
3106,2206,382442.999945293,1334571242.99995,-2399774.59395329,5383383.31801576,2429236.41499701,22.5349727977672,114.026090298758,4.94160202688862,-0.853764634735476,-0.288016620769987,0.0546237422331318,0.902691186719088,1
3107,2206,382443.999946034,1334571243.99995,-2399775.5669515,5383382.92401897,2429236.62199245,22.5349743986626,114.026100497165,5.05445884948228,-0.898757686531408,-0.351576641914099,0.139887764444232,0.975161576806679,1
3108,2206,382444.999946555,1334571244.99995,-2399776.48095195,5383382.39701901,2429236.88899191,22.5349770035997,114.026110698161,5.05592095361911,-0.899063842921968,-0.355782769199747,0.151362136102766,0.978676488301752,1
3109,2206,382445.999947064,1334571245.99995,-2399777.45095047,5383382.07201786,2429237.06099685,22.5349780987744,114.026120596855,5.21244620368966,-0.935700610504495,-0.337415234363918,0.0594567223213443,0.996453598873796,1
3110,2206,382446.999948074,1334571246.99995,-2399778.59994403,5383381.69302239,2429237.17099453,22.53497859521,114.026132298504,5.36697059163526,-1.07788848421758,-0.431117783238819,0.105324167892345,1.1656754727521,1
3111,2206,382447.999951038,1334571247.99995,-2399779.65495076,5383381.2790193,2429237.43299549,22.5349806025771,114.026143304226,5.51487170732397,-1.00568525287171,-0.394090318084958,0.0920522921705895,1.08405886885621,1
3112,2206,382448.99995868,1334571248.99996,-2399780.54395915,5383380.67201684,2429237.61699429,22.5349828033205,114.026153599968,5.407634348463,-0.988716006318847,-0.407569445206594,0.138201119462146,1.07831894318782,1
3113,2206,382449.999968825,1334571249.99997,-2399781.72596574,5383379.98901496,2429238.04899401,22.5349868999713,114.026166797966,5.44151484594734,-1.09882691318751,-0.47995047700263,0.192188872916285,1.21437622193168,1
3114,2206,382450.999972349,1334571250.99997,-2399782.53597297,5383379.22801284,2429238.40099207,22.5349911000845,114.0261770018,5.23903628280769,-0.977650961509274,-0.464299378883802,0.286977879865716,1.11970157600323,1
3115,2206,382451.999970883,1334571251.99997,-2399783.37497201,5383378.38201401,2429238.90498971,22.5349967958253,114.026187799457,5.03400929894946,-0.961313648798336,-0.481343598754828,0.353563438090795,1.13173437527664,1
3116,2206,382452.999968763,1334571252.99997,-2399784.18396988,5383377.67001445,2429239.38398993,22.5350019017679,114.026197800382,4.92116443932248,-0.964237969137918,-0.462469265029878,0.322225698426999,1.11689842105326,1
3117,2206,382453.999967126,1334571253.99997,-2399785.06496788,5383377.14501571,2429239.90898903,22.5350066988118,114.026207700442,5.01078328873301,-0.97700032178213,-0.478038013251843,0.333634813803003,1.13770038228767,1
3118,2206,382454.999968431,1334571254.99997,-2399786.04096572,5383376.20101623,2429240.29198976,22.5350115020702,114.026220102359,4.72823054705872,-1.0857883309439,-0.514071409244943,0.324282187948379,1.24433301444493,1
3119,2206,382455.999969629,1334571255.99997,-2399786.90196867,5383375.55601528,2429240.79198895,22.5350164980961,114.026230299851,4.6995129335179,-1.03155296032316,-0.503004045318355,0.363701341911301,1.20390749049343,1
3120,2206,382456.999970732,1334571256.99997,-2399787.88596827,5383374.73101451,2429241.11299088,22.5350203967992,114.026242301827,4.4965987114393,-1.08413671239807,-0.49564420062137,0.311477127945226,1.23208505632197,1
3121,2206,382457.999971749,1334571257.99997,-2399789.15996723,5383374.35501453,2429241.42599266,22.5350224008355,114.026255101512,4.77846390603569,-1.16014107196833,-0.514268663582408,0.259848658513522,1.29534585749982,1
3122,2206,382458.99997269,1334571258.99997,-2399790.42196755,5383373.52201495,2429241.87499167,22.5350270006912,114.026269603443,4.72240388130272,-1.18810593503241,-0.547371149127475,0.305127241694371,1.34324737907073,1
3123,2206,382459.999973562,1334571259.99997,-2399791.56496947,5383372.47301326,2429242.46199305,22.5350336020695,114.026283903746,4.49225837108018,-1.15489668336887,-0.501518312016619,0.262800598140816,1.28622358901071,1
3124,2206,382460.999974373,1334571260.99997,-2399792.80097,5383371.78401264,2429242.912994,22.5350378000748,114.026297604894,4.5486690262043,-1.17070346819364,-0.49305396995576,0.233993145942506,1.29166621852467,1
3125,2206,382461.999975131,1334571261.99998,-2399794.0439685,5383370.80901313,2429243.22099403,22.5350416995159,114.026312500146,4.31163266301327,-1.26677277349108,-0.528080504210232,0.240191852186864,1.39329623714491,1
3126,2206,382462.999975843,1334571262.99998,-2399795.58996736,5383370.18401382,2429243.35299405,22.5350425976497,114.026328700373,4.41636063536162,-1.35119622067028,-0.572033295642544,0.246404558512481,1.48784022143947,1
3127,2206,382463.999976514,1334571263.99998,-2399797.24596734,5383369.67901342,2429243.63399527,22.5350442042551,114.02634540232,4.72079483858422,-1.39082175512742,-0.571557295806766,0.201328480657406,1.51710120099138,1
3128,2206,382464.999977152,1334571264.99998,-2399798.77796782,5383369.3010122,2429244.14499827,22.5350475025507,114.02636050065,5.17388395346441,-1.40855035429809,-0.534181603774667,0.0756196565070905,1.50833763423671,1
3129,2206,382465.999977767,1334571265.99998,-2399800.10597094,5383368.97001109,2429244.71099819,22.5350513984534,114.026373601717,5.61098409522931,-1.30714065337248,-0.498827379121361,0.0816439214812346,1.40146750649987,1
3130,2206,382466.999978364,1334571266.99998,-2399801.34097001,5383368.43101254,2429245.37499647,22.5350569002796,114.026386700272,5.87519581311878,-1.38619629996207,-0.579360676240613,0.163016578537741,1.51121586151041,1
3131,2206,382467.999978955,1334571267.99998,-2399802.72497261,5383368.12401267,2429246.27199443,22.5350634022024,114.026400203546,6.48045874934622,-1.30165313250212,-0.60201816569565,0.264652359105195,1.4583441364644,1
3132,2206,382468.99997955,1334571268.99998,-2399804.39697304,5383368.23601385,2429247.2559925,22.535068899485,114.026414605478,7.5808489421341,-1.3185223657595,-0.677180556417729,0.366739792622682,1.52694885654078,1
3133,2206,382469.999980162,1334571269.99998,-2399805.72897484,5383367.71301176,2429247.70299559,22.5350724041302,114.026428501977,7.81187324642377,-1.26847351959297,-0.592964484525789,0.222366143259152,1.41777242584466,1
3134,2206,382470.999980806,1334571270.99998,-2399806.82897921,5383367.12301102,2429248.4199931,22.5350786994497,114.026440603815,8.00260448661069,-1.0831718540979,-0.573910657319486,0.359631421919568,1.27748560372579,1
3135,2206,382471.999981498,1334571271.99998,-2399808.11497868,5383366.62401098,2429249.04799399,22.5350837027171,114.026453996873,8.30594517491438,-1.15215595317781,-0.59358120040604,0.32483313935052,1.3361581307386,1
3136,2206,382472.999982257,1334571272.99998,-2399809.3269786,5383366.10800916,2429249.29699805,22.5350857028502,114.026466800201,8.42186397488148,-1.20622368438415,-0.51647628928045,0.109824766255847,1.31673262792464,1
3137,2206,382473.999983109,1334571273.99998,-2399810.11298197,5383365.6240098,2429250.20499368,22.5350936986443,114.026475694562,8.65713430184828,-1.06711795921214,-0.580379262758185,0.373974134557313,1.27099861558962,1
3138,2206,382474.999984078,1334571274.99998,-2399811.19398552,5383365.37000818,2429250.83099426,22.5350981996447,114.02648629782,9.08930145256501,-0.909686194138117,-0.513634457264938,0.360709912711169,1.10519725326452,1
3139,2206,382475.999985196,1334571275.99999,-2399812.22298618,5383364.84800866,2429251.7899928,22.5351063985483,114.026497500089,9.40344557437916,-0.933758944306193,-0.58491008153964,0.486120293891166,1.20430000817544,1
3140,2206,382476.999986497,1334571276.99999,-2399813.63198585,5383364.67300967,2429252.90899144,22.5351142996427,114.026510702839,10.2145522038381,-1.04820838992811,-0.716241710009393,0.634303479490194,1.41918424454552,1
3141,2206,382477.99998802,1334571277.99999,-2399814.7119872,5383364.01400893,2429253.94499196,22.5351235019994,114.026522900177,10.4618112622782,-1.0680519134598,-0.74537425508785,0.671006972298833,1.46511706933834,1
3142,2206,382478.999989805,1334571278.99999,-2399815.72698858,5383363.00500715,2429254.84899464,22.5351328013356,114.026535905698,10.3387710264602,-1.12047669852823,-0.701462255787672,0.525447389746935,1.42253727108688,1
3143,2206,382479.999991898,1334571279.99999,-2399817.10299017,5383362.60600557,2429255.3019968,22.5351359020344,114.026549702065,10.6932537096428,-1.21336445393359,-0.687120728327658,0.394967893002822,1.44927148245944,1
3144,2206,382480.99999434,1334571280.99999,-2399818.06099327,5383361.39400394,2429255.92799727,22.5351436046037,114.02656300499,10.2709803642105,-1.18827823477361,-0.6967228623417,0.482385762617269,1.45949441044566,1
3145,2206,382481.999997175,1334571282.0,-2399819.40099664,5383361.04100196,2429256.40399873,22.5351468024536,114.026576299673,10.659546354906,-1.19081083826882,-0.693498070277067,0.449374274125992,1.44945067672645,1
3146,2206,382483.000000436,1334571283.0,-2399820.67000053,5383360.37499968,2429257.10900023,22.5351529997995,114.026590202826,10.8451237429228,-1.21717222367683,-0.742429392611907,0.533808231724073,1.52238656502245,1
3147,2206,382484.000004147,1334571284.0,-2399822.03500502,5383359.77299742,2429257.30300116,22.5351545973929,114.026604705028,10.9249550455349,-1.21113590814227,-0.620886913212201,0.280040746974273,1.38952278389225,1
3148,2206,382485.000008316,1334571285.00001,-2399823.37101079,5383359.38499443,2429257.90900244,22.5351589958163,114.02661810275,11.3323136683365,-1.29755093019151,-0.670166650950113,0.2932842516369,1.48955611131127,1
3149,2206,382486.000012931,1334571286.00001,-2399824.57601608,5383358.92999122,2429258.34800463,22.5351623977142,114.026630602543,11.5698820418002,-1.24333787591382,-0.678789043101843,0.357741508579841,1.46103477907885,1
3150,2206,382487.000017955,1334571287.00002,-2399825.86202104,5383358.80798771,2429259.16700735,22.5351678023712,114.026642503495,12.2644718132189,-1.1717868181415,-0.684604725122603,0.409452633336544,1.41753992387396,1
3151,2206,382488.000023326,1334571288.00002,-2399827.31402921,5383358.60398331,2429259.58600874,22.53516989597,114.026656202898,12.7990131357,-1.25227062533902,-0.715332820365788,0.374566785220387,1.49002786536688,1
3152,2206,382489.000028955,1334571289.00003,-2399828.88103767,5383358.10397812,2429259.75801211,22.5351707030127,114.026672094926,13.0324300700355,-1.30097118072477,-0.75568462001215,0.418400067127235,1.56161578954985,1
3153,2206,382490.000034734,1334571290.00003,-2399830.04903981,5383358.12097875,2429260.16500834,22.5351723980791,114.026682397981,13.6420075092423,-1.14626229132901,-0.611689113867405,0.240094761966825,1.32125936411843,1
3154,2206,382491.000040546,1334571291.00004,-2399831.28904384,5383357.76897824,2429260.54100562,22.5351748995459,114.026694800828,13.9554874482503,-1.08125638682007,-0.536572786336916,0.138510467951951,1.21499418879632,1
3155,2206,382492.000046265,1334571292.00005,-2399832.63705547,5383357.27997263,2429260.89500666,22.5351774984224,114.026708704909,14.1855766737663,-1.19903075726181,-0.591589180430322,0.144079109748013,1.3447718412905,1
3156,2206,382493.00005178,1334571293.00005,-2399833.9540637,5383356.79896904,2429261.31900687,22.5351806995418,114.026722302047,14.4375845327887,-1.2301987688423,-0.597825538196382,0.132723890338712,1.37419067674306,1
3157,2206,382494.000056991,1334571294.00006,-2399835.51907053,5383356.79896939,2429261.28399847,22.5351782022239,114.026736197268,15.0127256192478,-1.23752533897442,-0.536992062277969,-0.026750231970212,1.34927573700255,1
3158,2206,382495.000061824,1334571295.00006,-2399836.62906632,5383356.50896807,2429261.8530044,22.5351823007562,114.026747200414,15.4035881638646,-1.07263754625893,-0.516597821466506,0.0713109853099222,1.19269018249258,1
3159,2206,382496.00006623,1334571296.00007,-2399837.57707172,5383355.4509665,2429262.61900388,22.5351906983044,114.026759805055,15.1611315608764,-1.08301537037256,-0.505794786074066,0.058609211062,1.19673961148791,1
3160,2206,382497.000070185,1334571297.00007,-2399838.97208752,5383354.76495982,2429263.15800275,22.5351953966958,114.026774906204,15.3136068658926,-1.24708934067138,-0.572346060704954,0.0392531815196306,1.37271725023038,1
3161,2206,382498.000073688,1334571298.00007,-2399840.51808254,5383354.49595114,2429263.48602638,22.5351968044894,114.026789697363,15.7937914430473,-1.12021763342483,-0.662886889200905,0.357965331358758,1.34997990820796,1
