epoch,split,week,tow,time_gps_s,obs_count,obs_count_ls_gate,coarse_ok,coarse_iter,coarse_rx_x_m,coarse_rx_y_m,coarse_rx_z_m,coarse_cb_m,gt_lat_deg,gt_lon_deg,gt_h_m,speed_mps,is_static
3418,test,2206,382754.999540144,1334571554.99954,29,23,1,2,-2399701.897119747,5383397.191506749,2429337.9830356166,136747.90742546524,22.5358849952237,114.025516298129,22.2436248354652,1.09274849365355,1
3419,test,2206,382755.999540778,1334571555.99954,29,23,1,2,-2399702.333996588,5383399.449798839,2429338.611884685,136175.95557219983,22.5358963976505,114.025511503527,22.2663726955818,1.15082312549722,1
3420,test,2206,382756.999541479,1334571556.99954,31,24,1,2,-2399710.037285299,5383408.784235816,2429343.143634664,135611.3267241279,22.5359061954607,114.025506702042,22.6026519003792,1.11954418910533,1
3421,test,2206,382757.999542442,1334571557.99954,29,23,1,2,-2399710.647952493,5383408.477459997,2429344.712298266,135039.85693737437,22.5359153930523,114.025502798698,23.3756016078628,1.13729914921496,1
3422,test,2206,382758.999543975,1334571558.99954,29,24,1,2,-2399709.7381757773,5383400.7753699,2429344.9875946534,134460.4095637784,22.5359243951081,114.025501096816,24.052095448901,1.05919108282543,1
3423,test,2206,382759.999546493,1334571559.99955,31,25,1,2,-2399709.3043864314,5383401.910035237,2429345.375740413,133886.83999397297,22.5359312992941,114.025497104577,24.6701537344353,0.967859975134352,1
3424,test,2206,382760.999550362,1334571560.99955,28,24,1,2,-2399708.4680501414,5383404.026896972,2429347.132977749,133314.6615248543,22.5359390977996,114.025498894879,25.3545741792387,1.05393068423973,1
3425,test,2206,382761.999555514,1334571561.99956,29,24,1,2,-2399709.646918911,5383402.959172193,2429348.82886381,132741.1453933562,22.5359454986664,114.025504795603,26.6470197216665,1.11930044061234,1
3426,test,2206,382762.999561148,1334571562.99956,29,24,1,2,-2399711.24617142,5383407.491065088,2429351.8602820807,132170.06814940344,22.5359568973242,114.02550349568,27.0279965497578,1.25976946052202,1
3427,test,2206,382763.99956612,1334571563.99957,27,23,1,2,-2399707.702919835,5383401.469252416,2429352.082292252,131591.2394964266,22.535967394096,114.025499503227,27.4151794541102,1.20079797989269,1
3428,test,2206,382764.999569761,1334571564.99957,26,22,1,2,-2399708.4264495997,5383399.607746845,2429355.4854050246,131017.45678341613,22.5359785930369,114.025496400691,27.8966478702596,1.26572279078209,1
3429,test,2206,382765.999572111,1334571565.99957,27,23,1,2,-2399711.8966582236,5383402.241453623,2429358.4979005274,130446.30745713226,22.5359899927532,114.025492303439,28.4576738101344,1.26398193742349,1
3430,test,2206,382766.999573561,1334571566.99957,28,23,1,2,-2399706.7002740144,5383388.667321191,2429356.4610313326,129861.53729435657,22.5359991981706,114.02548709546,29.1555128415795,1.26955730559644,1
3431,test,2206,382767.999574508,1334571567.99957,28,22,1,2,-2399707.1891552634,5383386.368167477,2429353.73912051,129284.28075762664,22.536010097406,114.025483904817,29.7196042384961,1.29571070777514,1
3432,test,2206,382768.999575234,1334571568.99958,28,21,1,2,-2399708.5799888778,5383384.018400441,2429355.43703432,128702.74659622557,22.5360204943362,114.025478397854,29.6560189980039,1.18586569344088,1
3433,test,2206,382769.999575917,1334571569.99958,28,21,1,2,-2399709.4450682644,5383388.688672895,2429358.0034858775,128130.33134835152,22.5360309920888,114.025475495435,29.6801871592551,1.18491776738024,1
3434,test,2206,382770.999576671,1334571570.99958,28,19,1,2,-2399713.109947844,5383391.374716411,2429365.8153446815,127560.41969474796,22.5360418978104,114.025473302461,30.1068530358947,1.20403474325964,1
3435,test,2206,382771.999577584,1334571571.99958,28,20,1,2,-2399712.0253166347,5383397.265741124,2429368.4943412915,126988.092877138,22.5360533963169,114.025468604418,30.3545348745259,1.17393231403011,1
3436,test,2206,382772.99957874,1334571572.99958,28,21,1,2,-2399708.573156913,5383398.610967969,2429369.97756747,126413.46728493138,22.5360648903588,114.025462997535,30.7572492085479,1.23153590113445,1
3437,test,2206,382773.999580256,1334571573.99958,27,21,1,2,-2399702.9911607765,5383397.361831269,2429373.0784361092,125835.62165158782,22.5360764952728,114.025455097731,30.9243454981083,1.23767170938056,1
3438,test,2206,382774.999582205,1334571574.99958,28,22,1,2,-2399700.78058053,5383399.241384804,2429375.1328715608,125261.8823544816,22.5360876972348,114.025449898351,31.2224344639285,1.23241199279874,1
3439,test,2206,382775.999582963,1334571575.99958,28,23,1,2,-2399700.6469544983,5383402.946894175,2429375.4724807213,124689.57057336412,22.5360976933132,114.025444601005,31.3831943217185,1.16089784545678,1
3440,test,2206,382776.99958453,1334571576.99958,28,20,1,3,-2399695.090624147,5383374.611075469,2429365.7564026467,124092.60145911129,22.536107395331,114.025437902624,31.4762971188813,1.10759795500736,1
3441,test,2206,382777.999589534,1334571577.99959,28,20,1,3,-2399704.2551936656,5383398.897292244,2429379.385218303,123536.79793977902,22.5361179942691,114.025432801775,31.9613860911257,1.1288934206799,1
3442,test,2206,382778.999591047,1334571578.99959,29,19,1,2,-2399701.081522048,5383391.767316402,2429379.402033504,122956.21361962569,22.5361304943668,114.025424900436,31.5555602320678,1.13212820762305,1
3443,test,2206,382779.999591816,1334571579.99959,27,20,1,2,-2399702.0842347546,5383386.402122618,2429383.0248311013,122380.0318687864,22.536142395286,114.025416300743,30.8765290245532,1.11892998734889,1
3444,test,2206,382780.99959375,1334571580.99959,27,19,1,3,-2399683.3153938525,5383370.49326783,2429372.7514908346,121786.94735531828,22.5361543951127,114.025409003503,30.8285878858161,1.12221563485199,1
3445,test,2206,382781.999595653,1334571581.9996,27,20,1,3,-2399684.68919676,5383350.655760555,2429370.043203529,121201.38011520803,22.536164898167,114.025406597665,30.8539463222929,1.13979679486762,1
3446,test,2206,382782.999597578,1334571582.9996,26,19,1,2,-2399684.8727233163,5383346.948422081,2429372.310315213,120625.70650095557,22.5361750962233,114.025401998512,30.6686567145449,0.977596975037013,1
3447,test,2206,382783.999599505,1334571583.9996,26,19,1,2,-2399678.288054137,5383351.510775341,2429370.5021870835,120049.37664001512,22.5361836967737,114.02539880277,30.6017476752075,0.855679948884137,1
3448,test,2206,382784.99960141,1334571584.9996,27,18,1,3,-2399670.982430416,5383332.429306973,2429360.531683061,119457.38457161802,22.5361930972646,114.025394900801,30.2508568222646,0.808235368989655,1
3449,test,2206,382785.999603324,1334571585.9996,26,18,1,3,-2399685.2937478763,5383346.161050509,2429373.485075202,118901.09267113042,22.5362041938994,114.025391603131,29.7471635025951,0.958511243345825,1
3450,test,2206,382786.999605237,1334571586.99961,26,19,1,2,-2399684.873331374,5383350.395150183,2429377.744415754,118330.25307223572,22.5362156925345,114.025386403753,29.4128466312713,1.07315964871175,1
3451,test,2206,382787.99960715,1334571587.99961,27,18,1,2,-2399681.5841287873,5383344.570794868,2429375.5974119934,117750.87332069299,22.5362288930688,114.025383096818,29.1357494718017,1.12422677265688,1
3452,test,2206,382788.999609063,1334571588.99961,26,20,1,3,-2399688.4456984657,5383403.150069381,2429401.933618523,117224.24253152762,22.5362399954156,114.025381297262,29.20212531877,1.12933158271275,1
3453,test,2206,382789.999610988,1334571589.99961,26,20,1,2,-2399684.658020286,5383397.067913564,2429400.0889296136,116643.81114141471,22.5362520934331,114.025379997147,29.5323267116129,1.19894426666936,1
3454,test,2206,382790.999612902,1334571590.99961,24,18,1,3,-2399682.82519303,5383360.245619563,2429388.177839193,116041.089966409,22.5362643985521,114.025377700262,29.8047401926331,1.20828651468672,1
3455,test,2206,382791.999614808,1334571591.99961,26,18,1,2,-2399681.54624728,5383355.348515462,2429387.3552780775,115464.02439682222,22.5362784994084,114.02537780332,29.5119143252712,1.10072730012568,1
3456,test,2206,382792.999615377,1334571592.99962,27,18,1,2,-2399685.429999874,5383357.16583695,2429387.893457883,114892.69704243769,22.5362905981717,114.025375598829,29.4036321366025,1.16739602684412,1
3457,test,2206,382793.999621042,1334571593.99962,27,20,1,3,-2399694.0606678356,5383406.2423167685,2429407.4880259703,114358.41782693539,22.5363024967247,114.025374797827,29.2835707436941,1.20151637798995,1
3458,test,2206,382794.999620566,1334571594.99962,27,20,1,2,-2399692.8144875346,5383403.79402685,2429408.68486723,113782.61029046409,22.5363138007099,114.025372704859,29.2569558437206,1.22822684957603,1
3459,test,2206,382795.999621506,1334571595.99962,26,18,1,2,-2399687.082811832,5383397.6516518425,2429410.2309717536,113201.4327874191,22.5363269958447,114.025370905912,28.7438872694037,1.29571440388538,1
3460,test,2206,382796.99962215,1334571596.99962,26,18,1,2,-2399690.3973054877,5383405.874774733,2429414.1529515283,112634.30826491513,22.5363431933562,114.025372100524,27.7244113256993,1.34356272664013,1
3461,test,2206,382797.999622735,1334571597.99962,26,18,1,2,-2399688.680820929,5383407.576263193,2429414.1359402705,112060.28663162266,22.5363588938592,114.025374202677,26.939332962756,1.39330657309145,1
3462,test,2206,382798.999623713,1334571598.99962,25,19,1,2,-2399694.8999600117,5383417.216752094,2429418.6983378376,111495.95603796422,22.5363716914042,114.025374600699,27.2603298963309,1.44284818619391,1
3463,test,2206,382799.999626039,1334571599.99963,27,17,1,3,-2399713.1845449205,5383453.936560893,2429450.143252063,110961.94845680967,22.536382493351,114.02537420144,27.5400637305258,1.29728711456208,1
3464,test,2206,382800.999630666,1334571600.99963,27,19,1,2,-2399716.8263274664,5383471.271550585,2429457.9519070243,110404.02885313702,22.5363942928728,114.025373303939,27.5220781470371,1.36688074159247,1
3465,test,2206,382801.999636237,1334571601.99964,24,19,1,2,-2399718.476012882,5383473.75365385,2429460.799933444,109832.65456115833,22.5364054974556,114.025371098655,27.40468033948,1.31709122182237,1
3466,test,2206,382802.999639986,1334571602.99964,25,19,1,2,-2399718.1092624078,5383473.479524381,2429460.4177447883,109258.17649811925,22.5364184969247,114.02537269728,27.9510000074754,1.35281372656251,1
3467,test,2206,382803.999641718,1334571603.99964,24,18,1,3,-2399703.0739916647,5383438.942004139,2429448.1090360987,108654.25554046579,22.5364296935853,114.025371499136,28.0575075749002,1.26189571666706,1
3468,test,2206,382804.99964255,1334571604.99964,26,20,1,3,-2399730.355833851,5383498.368191332,2429478.1689773016,108137.29174227835,22.5364412963919,114.025368900004,28.1285518481189,1.3160883029977,1
3469,test,2206,382805.999643214,1334571605.99964,25,22,1,2,-2399730.0526990825,5383493.301748559,2429460.334618807,107550.12633642144,22.5364538976722,114.025365803971,28.1888089975928,1.39777952016993,1
3470,test,2206,382806.999644055,1334571606.99964,26,21,1,2,-2399732.4558169087,5383496.816169765,2429462.9492872083,106979.43602582433,22.536463394524,114.025359003113,29.3698126911995,1.42294850668715,1
3471,test,2206,382807.999645326,1334571607.99965,27,22,1,3,-2399712.6568578216,5383464.75690733,2429456.8115616394,106379.25545433859,22.5364717930138,114.025350705085,30.7839900117388,1.37473226875665,1
3472,test,2206,382808.999647261,1334571608.99965,27,21,1,3,-2399692.1607472696,5383437.854907636,2429448.0720080114,105779.06323937408,22.5364804982427,114.02534439551,32.2232780256716,1.30850346227861,1
3473,test,2206,382809.999649184,1334571609.99965,26,23,1,2,-2399695.378447079,5383439.410599904,2429451.8337467597,105205.94605255219,22.5364921990248,114.025341504435,32.83436724021,1.32701038777518,1
3474,test,2206,382810.999651138,1334571610.99965,26,24,1,2,-2399694.141341405,5383437.630750962,2429452.710821732,104630.60752126151,22.5365018970707,114.025341601251,33.753040981819,1.23141392484956,1
3475,test,2206,382811.999653067,1334571611.99965,27,22,1,2,-2399692.509093371,5383439.778067999,2429457.3214115384,104056.56638302203,22.5365111941441,114.025334404831,34.3326037977423,1.2469854028914,1
3476,test,2206,382812.999654125,1334571612.99965,27,22,1,2,-2399690.4568450255,5383434.228326742,2429457.1273629013,103479.0968343677,22.536524192673,114.025332300635,34.6311205520816,1.36377173118507,1
3477,test,2206,382813.999654789,1334571613.99965,26,22,1,2,-2399690.8978336505,5383426.752815351,2429455.6610554224,102900.9406491726,22.5365360986042,114.02533169926,35.1874945816229,1.35026161741263,1
3478,test,2206,382814.999655802,1334571614.99966,26,22,1,2,-2399682.408846669,5383418.31132777,2429446.43887694,102317.89400396308,22.5365460986213,114.025326195966,36.0672613555977,1.3022124984697,1
3479,test,2206,382815.999658977,1334571615.99966,26,23,1,2,-2399687.307043707,5383429.167323481,2429463.2363439966,101760.37820863521,22.5365589962857,114.025320101403,36.6537099647697,1.43302081720358,1
3480,test,2206,382816.999664465,1334571616.99966,27,23,1,2,-2399686.450006109,5383429.600953714,2429465.171563088,101187.75582206319,22.5365722937496,114.025316597051,36.781395591597,1.36156345177663,1
3481,test,2206,382817.999667629,1334571617.99967,26,22,1,2,-2399683.8281226987,5383422.608579852,2429462.973669484,100609.72239487089,22.5365852005157,114.025310399632,37.5480914189978,1.43446945823691,1
3482,test,2206,382818.999668624,1334571618.99967,26,23,1,2,-2399687.882078045,5383426.0136220325,2429466.7531381017,100039.2540064279,22.5365977926063,114.025306699276,37.5222025116184,1.37968096206989,1
3483,test,2206,382819.999669273,1334571619.99967,26,23,1,2,-2399688.4488595664,5383426.594537708,2429466.1027316316,99465.7968696827,22.5366121943083,114.025302294668,37.2742298738677,1.42963191890394,1
3484,test,2206,382820.999670314,1334571620.99967,25,22,1,2,-2399683.1458664145,5383423.519182493,2429462.519079884,98885.20412030164,22.5366260961053,114.025294299751,37.3631954043624,1.47518325785765,1
3485,test,2206,382821.999672207,1334571621.99967,25,20,1,3,-2399695.240360585,5383441.0682842005,2429468.6156040607,98326.11290522933,22.5366372936882,114.025286601994,38.1842816434471,1.46809090553158,1
3486,test,2206,382822.999673923,1334571622.99967,26,21,1,2,-2399686.1554196826,5383433.637558795,2429465.054270624,97744.74030539635,22.5366434978179,114.025270903308,40.9876947716872,1.35536995785375,1
3487,test,2206,382823.999676043,1334571623.99968,25,21,1,2,-2399693.507716108,5383438.333055832,2429466.685591989,97176.75693982864,22.5366556933263,114.025263503142,41.3467027062196,1.40055209004977,1
3488,test,2206,382824.999676607,1334571624.99968,25,22,1,2,-2399703.977125422,5383449.613051412,2429473.717474632,96612.92288938898,22.5366683010326,114.025258805765,41.3739696369409,1.46159992387659,1
3489,test,2206,382825.99968113,1334571625.99968,26,22,1,2,-2399704.6253224607,5383450.112622532,2429478.6290186173,96038.24307528039,22.5366816009262,114.025256898653,41.4696533592024,1.42593084162756,1
3490,test,2206,382826.999681828,1334571626.99968,25,22,1,3,-2399684.870961844,5383428.344800418,2429473.29993495,95444.09961736224,22.5366951969003,114.02525529838,41.3428487557677,1.38373859495309,1
3491,test,2206,382827.999683726,1334571627.99968,27,21,1,2,-2399686.007483266,5383428.885758424,2429472.7585813496,94867.45543206306,22.5367092953474,114.025252795581,41.3662312949085,1.47612721466384,1
3492,test,2206,382828.999684391,1334571628.99968,25,23,1,2,-2399697.201833376,5383440.104337531,2429474.20083468,94306.05161547646,22.5367219930894,114.025252799635,41.687957084179,1.26160392325195,1
3493,test,2206,382829.999688984,1334571629.99969,28,24,1,3,-2399709.606623081,5383466.02646706,2429480.719997296,93751.07318557696,22.536736594768,114.025248899359,41.6449143004387,1.34000532329422,1
3494,test,2206,382830.999689411,1334571630.99969,28,23,1,3,-2399695.1466253386,5383443.004805466,2429477.293431457,93157.75493693979,22.5367522004861,114.025250598333,42.027953350696,1.37858704379955,1
3495,test,2206,382831.999689714,1334571631.99969,28,24,1,2,-2399701.1460671816,5383440.939859867,2429476.535401857,92582.33724587175,22.5367657011701,114.025250999416,42.1040099928565,1.29555039943996,1
3496,test,2206,382832.999694794,1334571632.99969,27,25,1,2,-2399693.2370377374,5383437.553664884,2429473.692614134,92002.1092231268,22.5367780950209,114.025244804325,42.2509837515525,1.35032035693282,1
3497,test,2206,382833.999695226,1334571633.9997,28,24,1,3,-2399705.9037247333,5383452.88158199,2429480.572840199,91442.04516105358,22.536791695068,114.025244197326,42.5222258617233,1.32715024504968,1
3498,test,2206,382834.99969733,1334571634.9997,30,21,1,3,-2399683.7890337026,5383445.602560481,2429491.4409403186,90855.3031941544,22.5368039994192,114.025244898684,43.0453959618447,1.25480320157713,1
3499,test,2206,382835.999699036,1334571635.9997,28,21,1,2,-2399681.061495041,5383428.565953889,2429485.826910135,90266.63079817206,22.5368192954308,114.025243101802,42.3943022329868,1.41734666346723,1
3500,test,2206,382836.999700965,1334571636.9997,28,20,1,3,-2399688.9751921208,5383447.594706899,2429491.0114207845,89708.76591656762,22.5368310961479,114.025239801959,44.058894971443,1.44593189258213,1
3501,test,2206,382837.999701865,1334571637.9997,28,19,1,2,-2399691.355873203,5383457.223461508,2429485.8517750334,89135.99683606009,22.5368435951146,114.025233202887,45.5111211635374,1.48878597954383,1
3502,test,2206,382838.999702572,1334571638.9997,28,20,1,2,-2399681.081791245,5383446.002329801,2429490.1073011565,88555.64027578762,22.5368563966578,114.025235305885,45.6668297254059,1.27179805733391,1
3503,test,2206,382839.99970567,1334571639.99971,27,20,1,2,-2399679.802527228,5383450.343741758,2429493.6750085894,87984.25390324372,22.5368719979571,114.025238103257,46.0117870545992,1.44987744740641,1
3504,test,2206,382840.999711639,1334571640.99971,26,19,1,2,-2399680.3213968505,5383434.369868192,2429487.5023864983,87398.89200593572,22.5368856998392,114.025241903171,46.2741668784518,1.41285475471875,1
3505,test,2206,382841.999712688,1334571641.99971,26,20,1,2,-2399679.1453128164,5383435.487174972,2429488.419980406,86824.62048769096,22.5368993006914,114.025246702099,46.5269728599148,1.4106884878993,1
3506,test,2206,382842.999712469,1334571642.99971,25,21,1,2,-2399679.777508897,5383433.828389831,2429494.9773940863,86250.28286825877,22.5369105981347,114.025255896993,46.7084123383602,1.26195257068296,1
3507,test,2206,382843.999712506,1334571643.99971,23,20,1,3,-2399672.488563471,5383406.371933854,2429491.993606057,85657.41008213842,22.5369193973709,114.025268797901,46.8808101436187,1.19165506404419,1
3508,test,2206,382844.999713003,1334571644.99971,24,19,1,2,-2399676.885654377,5383414.7023735205,2429493.1679397402,85089.01210179731,22.5369253955235,114.025280197125,47.2944583443334,1.23787945864601,1
3509,test,2206,382845.999717018,1334571645.99972,24,21,1,2,-2399674.177770196,5383407.222828924,2429495.944925331,84509.01650384704,22.5369315006509,114.025291799822,47.7420836990728,1.26452861895625,1
3510,test,2206,382846.999722543,1334571646.99972,24,21,1,2,-2399675.2162928404,5383393.593613904,2429493.3720882754,83926.80557164078,22.5369364001546,114.025303091907,47.9114285405555,1.22652659158162,1
3511,test,2206,382847.999724261,1334571647.99972,24,22,1,2,-2399678.6914070295,5383394.1409722,2429491.4076405014,83353.71168565657,22.5369392007381,114.025315094074,48.3147502747063,1.28583047494705,1
3512,test,2206,382848.99972489,1334571648.99972,24,21,1,2,-2399687.836581316,5383397.383985995,2429492.697970915,82784.54695763983,22.5369441005285,114.025327194322,48.6013040458229,1.31471356761148,1
3513,test,2206,382849.999725852,1334571649.99973,24,21,1,2,-2399696.2681068997,5383403.276918192,2429493.0139117613,82217.34121619594,22.5369455954707,114.025340393972,48.6721371382199,1.18914217682163,1
3514,test,2206,382850.999727767,1334571650.99973,24,21,1,2,-2399697.976002825,5383403.60462928,2429493.988211139,81645.07511582435,22.5369453989351,114.025352399341,48.8785907845507,1.05048668730539,1
3515,test,2206,382851.999729667,1334571651.99973,24,21,1,2,-2399701.83016913,5383406.576787947,2429498.8770096996,81076.2888334205,22.5369452944622,114.025362995019,49.4413337479273,1.1810253074288,1
3516,test,2206,382852.999731475,1334571652.99973,25,21,1,2,-2399701.8238342935,5383407.660508456,2429497.282300671,80501.10932023704,22.5369483977201,114.02537779497,49.7924272847874,1.33562479252353,1
3517,test,2206,382853.999733496,1334571653.99973,25,21,1,3,-2399702.681192627,5383422.297351217,2429536.652488468,79952.09173137738,22.5369509006029,114.025392298945,49.5915175559828,1.5201025145431,1
3518,test,2206,382854.999735281,1334571654.99974,23,20,1,3,-2399703.230635167,5383391.648493439,2429484.8527410943,79338.06476434896,22.5369530969646,114.025407997669,49.785499128218,1.50630312626053,1
3519,test,2206,382855.999737292,1334571655.99974,23,21,1,3,-2399695.4735623165,5383400.263008027,2429529.2040879345,78787.23997204316,22.5369562983306,114.025426200825,50.1417362904782,1.68608791404604,1
3520,test,2206,382856.999737838,1334571656.99974,22,19,1,3,-2399698.4350299076,5383375.615254433,2429479.7780137593,78176.40499424163,22.536962898931,114.025441000728,50.5978300695895,1.75409582572756,1
3521,test,2206,382857.999742418,1334571657.99974,22,20,1,3,-2399686.04244925,5383374.196628253,2429529.779111919,77622.04561955969,22.5369657000634,114.025457199409,51.1680117602924,1.70049231208688,1
3522,test,2206,382858.999743096,1334571658.99974,22,19,1,2,-2399698.429205925,5383365.034960893,2429480.4480244922,77022.2148413278,22.5369673990418,114.025476293115,51.5704972788457,1.66923569779631,1
3523,test,2206,382859.999744982,1334571659.99974,23,22,1,3,-2399691.527152544,5383346.349811454,2429475.0928125554,76432.65598909158,22.5369704989507,114.025495094314,52.3843877541416,1.62668712633902,1
3524,test,2206,382860.999746895,1334571660.99975,22,22,1,2,-2399691.1444129604,5383330.3913486665,2429471.6138202194,75848.42112557299,22.5369782958983,114.025509597645,53.9641475959835,1.5658682316207,1
3525,test,2206,382861.999748813,1334571661.99975,22,22,1,3,-2399734.422795934,5383384.282971306,2429522.371136486,75340.5419196495,22.5369860992898,114.025521898052,53.6401629902407,1.49124128912205,1
3526,test,2206,382862.999749496,1334571662.99975,21,21,1,2,-2399734.4763190015,5383380.544536941,2429525.131240269,74763.50191761537,22.5369897984232,114.0255361932,51.6903423584368,1.4915997115944,1
3527,test,2206,382863.999754154,1334571663.99975,22,22,1,2,-2399736.35609603,5383378.006644654,2429520.1460244707,74188.91044769801,22.5369900005006,114.025552892637,50.5799135007729,1.5579582028597,1
3528,test,2206,382864.999754555,1334571664.99975,22,21,1,3,-2399686.743803745,5383306.534202164,2429458.203629488,73531.00686959414,22.536991595592,114.025566991618,50.8482071416763,1.43893625971878,1
3529,test,2206,382865.999754948,1334571665.99975,21,21,1,2,-2399689.5524556693,5383313.6992671285,2429464.1510499106,72962.77786584826,22.53699619796,114.025582691967,49.9982799031204,1.38893035003988,1
3530,test,2206,382866.999759623,1334571666.99976,24,22,1,3,-2399696.9356651404,5383329.892419985,2429471.191840755,72402.31614862573,22.5370026002694,114.025597591908,51.3084236949904,1.41523182677512,1
3531,test,2206,382867.999760296,1334571667.99976,22,22,1,2,-2399694.4049669807,5383323.930130088,2429465.507070964,71822.419425976,22.5370022047963,114.025614594947,51.4349976835338,1.37234544689788,1
3532,test,2206,382868.999762225,1334571668.99976,22,22,1,2,-2399695.260049459,5383322.477310143,2429464.144232774,71247.54141136112,22.5370059980665,114.02563079572,51.9359331378704,1.36238907931294,1
3533,test,2206,382869.999763569,1334571669.99976,22,22,1,2,-2399697.1082172394,5383321.022897949,2429466.3303778768,70673.84405559365,22.5370062020335,114.025646595522,52.0955260386564,1.34738284484195,1
3534,test,2206,382870.999764491,1334571670.99976,22,22,1,2,-2399694.2370959884,5383313.745475184,2429466.4374336503,70095.56548420088,22.5370070992417,114.025661797554,52.2395505373662,1.37593303774865,1
3535,test,2206,382871.999765174,1334571671.99977,23,21,1,2,-2399693.8653307003,5383310.724582595,2429466.1207914865,69518.87345758625,22.5370074022761,114.025677401704,52.9179389507619,1.38693084673837,1
3536,test,2206,382872.99976581,1334571672.99977,22,20,1,2,-2399694.397982607,5383310.312339462,2429465.725954543,68943.70957811864,22.5370073979026,114.025690402409,52.7808226089771,1.27476445589543,1
3537,test,2206,382873.999766737,1334571673.99977,22,18,1,3,-2399706.5592950573,5383333.265652991,2429466.3625374944,68382.18751774704,22.5370101994255,114.025699796147,52.4453880020389,1.03433027232224,1
3538,test,2206,382874.999768669,1334571674.99977,23,21,1,3,-2399691.209037901,5383305.281911124,2429469.8311395464,67792.86530945216,22.5370116018026,114.025713198705,53.0887163870646,1.21156016509996,1
3539,test,2206,382875.99977272,1334571675.99977,22,19,1,2,-2399693.222863386,5383308.317633131,2429468.142448504,67217.7721040759,22.5370126999588,114.025726693003,53.1713938945671,1.20748897463595,1
3540,test,2206,382876.999779092,1334571676.99978,22,20,1,2,-2399701.6751951627,5383307.602901789,2429472.582334468,66647.83107559146,22.5370190967504,114.025741491812,53.1131081809373,1.35148074686647,1
3541,test,2206,382877.999785135,1334571677.99979,23,18,1,2,-2399701.468252896,5383302.162320511,2429465.947892909,66067.87522055209,22.5370231978943,114.025755293003,53.1640860374194,1.24789074910553,1
3542,test,2206,382878.999788356,1334571678.99979,22,20,1,2,-2399704.681887741,5383302.142074224,2429464.085839487,65494.001026660975,22.5370255945956,114.025771400177,53.1481233449359,1.38593713828138,1
3543,test,2206,382879.999789315,1334571679.99979,22,19,1,2,-2399709.061709339,5383316.616907988,2429468.5446620183,64929.656045681215,22.5370272011217,114.025785596319,53.5308372550122,1.43472191464235,1
3544,test,2206,382880.999789345,1334571680.99979,22,18,1,2,-2399717.087636644,5383326.730418568,2429470.505897654,64364.2953627157,22.5370306035078,114.025798096067,53.6143064576951,1.26765825559766,1
3545,test,2206,382881.999789168,1334571681.99979,22,20,1,2,-2399714.83957354,5383325.945550218,2429475.7650338835,63791.64568000258,22.5370318984201,114.025813697972,53.6340604859086,1.42070621097178,1
3546,test,2206,382882.999789046,1334571682.99979,23,19,1,2,-2399715.7800035565,5383319.116901966,2429471.6718461737,63213.36622750155,22.5370336025893,114.025829295003,53.5941375002051,1.45605057500587,1
3547,test,2206,382883.99978905,1334571683.99979,24,19,1,2,-2399719.965707782,5383317.0911228405,2429470.712836197,62637.88875034969,22.5370359029036,114.025843593839,53.9273016576963,1.40852228691908,1
3548,test,2206,382884.999788987,1334571684.99979,24,19,1,2,-2399710.667021349,5383313.166170603,2429476.3243003665,62060.88388590888,22.5370371024045,114.025857096835,54.2438444334495,1.31995241204206,1
3549,test,2206,382885.999789034,1334571685.99979,25,19,1,2,-2399714.6063892283,5383305.281769719,2429470.65912376,61481.64107096832,22.5370390967438,114.025870599685,53.7220908854443,1.20990338830075,1
3550,test,2206,382886.999789654,1334571686.99979,26,21,1,2,-2399713.073960147,5383299.447753434,2429471.6432313332,60903.62099332291,22.5370421009014,114.025886100945,53.6221926173869,1.37530645901675,1
3551,test,2206,382887.999791795,1334571687.99979,25,23,1,3,-2399740.419374849,5383321.336131559,2429469.6375444997,60354.03268626963,22.5370481934684,114.025901100337,52.7632886840912,1.37411591529809,1
3552,test,2206,382888.999796499,1334571688.9998,25,19,1,2,-2399739.5283147404,5383317.923452769,2429459.495632269,59773.5481228801,22.5370497996942,114.025916594597,52.7339036721616,1.39302236284293,1
3553,test,2206,382889.999803083,1334571689.9998,25,21,1,2,-2399744.4384940234,5383319.030464099,2429457.0333068157,59200.28498910159,22.5370487981531,114.025932595133,52.8943029229652,1.40738677300882,1
3554,test,2206,382890.999808786,1334571690.99981,24,21,1,2,-2399746.230657466,5383321.1032986995,2429455.9825767605,58626.0123945795,22.5370468036991,114.025947895661,53.0430735810814,1.37802477291918,1
3555,test,2206,382891.999812142,1334571691.99981,25,21,1,2,-2399747.4538711174,5383321.773279761,2429454.8602455803,58051.63087299567,22.5370475027572,114.025960898251,53.0521810292108,1.23265772198491,1
3556,test,2206,382892.99981376,1334571692.99981,25,19,1,2,-2399758.515898341,5383321.7352773,2429450.566352928,57478.91656592922,22.5370469986584,114.025974298069,53.2284351194764,1.23764071328956,1
3557,test,2206,382893.999814577,1334571693.99981,25,20,1,2,-2399747.5727232285,5383311.830411172,2429448.8825447788,56892.70566888258,22.537052296717,114.025993996792,51.4805438889049,1.45287224212002,1
3558,test,2206,382894.999815159,1334571694.99982,25,21,1,2,-2399750.318827703,5383314.307042142,2429447.641321425,56319.83299173983,22.5370559013355,114.026010795792,50.5681964732908,1.45117000336303,1
